Cluster_ID	Genes	Maize_Gene	Best_Sb	Best_Sb_dS	Best_Os	Best_Os_dS
Cluster_2154	Zm00008a021868,Zm00008a021867	Zm00008a021867	Sobic.004G158200.1	0.1347	NA	NA
Cluster_2155	Zm00008a021874,Zm00008a021871,Zm00008a021872	Zm00008a021871	Sobic.004G158500.1	0.1049	NA	NA
Cluster_2155	Zm00008a021874,Zm00008a021871,Zm00008a021872	Zm00008a021874	Sobic.004G158600.2	0.1195	NA	NA
Cluster_2156	Zm00008a021876,Zm00008a021881	Zm00008a021876	Sobic.004G158901.1	0.7106	OS04T0398000-02	1.9131
Cluster_2156	Zm00008a021876,Zm00008a021881	Zm00008a021881	Sobic.004G159500.1	0.5729	OS04T0399800-00	1.7648
Cluster_2157	Zm00008a021877,Zm00008a021878	Zm00008a021877	Sobic.004G159000.1	0.1894	NA	NA
Cluster_2158	Zm00008a021894,Zm00008a021892,Zm00008a021891	Zm00008a021892	Sobic.004G161200.1	0.3298	NA	NA
Cluster_2159	Zm00008a021896,Zm00008a021897	Zm00008a021897	Sobic.004G161600.1	0.1563	NA	NA
Cluster_2161	Zm00008a021949,Zm00008a021951,Zm00008a021950	Zm00008a021949	Sobic.004G167700.1	0.4406	NA	NA
Cluster_2161	Zm00008a021949,Zm00008a021951,Zm00008a021950	Zm00008a021950	Sobic.004G167800.3	0.3249	NA	NA
Cluster_2161	Zm00008a021949,Zm00008a021951,Zm00008a021950	Zm00008a021951	Sobic.004G167900.1	0.5065	NA	NA
Cluster_2162	Zm00008a021982,Zm00008a021983	Zm00008a021982	Sobic.004G172100.1	0.1858	NA	NA
Cluster_2163	Zm00008a021990,Zm00008a021989	Zm00008a021989	Sobic.004G173200.2	0.2055	NA	NA
Cluster_2164	Zm00008a022004,Zm00008a022019	Zm00008a022004	Sobic.004G174800.2	0.1543	OS02T0552100-01	0.8744
Cluster_2164	Zm00008a022004,Zm00008a022019	Zm00008a022019	Sobic.004G176500.1	0.1493	OS02T0555100-01	0.7998
Cluster_2165	Zm00008a022014,Zm00008a022013	Zm00008a022013	Sobic.004G177000.1	0.4226	NA	NA
Cluster_2166	Zm00008a022036,Zm00008a022040	Zm00008a022036	Sobic.004G178400.1	0.2825	OS02T0557300-01	1.8235
Cluster_2166	Zm00008a022036,Zm00008a022040	Zm00008a022040	Sobic.004G181300.1	0.3862	NA	NA
Cluster_2167	Zm00008a022044,Zm00008a022042,Zm00008a022043	Zm00008a022042	Sobic.004G181000.1	0.4646	NA	NA
Cluster_2167	Zm00008a022044,Zm00008a022042,Zm00008a022043	Zm00008a022044	Sobic.006G050800.1	0.6965	NA	NA
Cluster_2168	Zm00008a022047,Zm00008a022048	Zm00008a022048	Sobic.004G180200.1	0.5411	OS02T0559300-02	4.0542
Cluster_2170	Zm00008a022063,Zm00008a022078	Zm00008a022063	Sobic.004G183100.1	0.2178	NA	NA
Cluster_2171	Zm00008a022064,Zm00008a022065	Zm00008a022065	Sobic.004G183300.1	0.2640	OS02T0564300-01	0.6363
Cluster_2172	Zm00008a022071,Zm00008a022070,Zm00008a022073	Zm00008a022073	Sobic.004G183900.1	0.5742	NA	NA
Cluster_2173	Zm00008a022092,Zm00008a022091	Zm00008a022091	Sobic.004G187100.1	0.5533	OS02T0568200-00	1.3805
Cluster_2175	Zm00008a022089,Zm00008a022102	Zm00008a022089	Sobic.004G186600.1	0.4507	NA	NA
Cluster_2176	Zm00008a022108,Zm00008a022110	Zm00008a022110	Sobic.004G188800.2	0.3225	NA	NA
Cluster_2177	Zm00008a022122,Zm00008a022121	Zm00008a022122	Sobic.007G214500.1	0.3145	OS02T0576600-01	2.1131
Cluster_2178	Zm00008a022129,Zm00008a022130	Zm00008a022130	Sobic.004G191500.1	0.2070	NA	NA
Cluster_2180	Zm00008a022165,Zm00008a022164,Zm00008a022163,Zm00008a022162,Zm00008a022161	Zm00008a022161	Sobic.009G237900.1	0.2456	NA	NA
Cluster_2180	Zm00008a022165,Zm00008a022164,Zm00008a022163,Zm00008a022162,Zm00008a022161	Zm00008a022162	Sobic.004G195300.1	1.8556	NA	NA
Cluster_2180	Zm00008a022165,Zm00008a022164,Zm00008a022163,Zm00008a022162,Zm00008a022161	Zm00008a022163	Sobic.004G195500.1	0.7342	NA	NA
Cluster_2180	Zm00008a022165,Zm00008a022164,Zm00008a022163,Zm00008a022162,Zm00008a022161	Zm00008a022164	Sobic.004G195800.1	1.8917	NA	NA
Cluster_2181	Zm00008a022167,Zm00008a022168	Zm00008a022167	Sobic.004G195900.1	0.2695	NA	NA
Cluster_2181	Zm00008a022167,Zm00008a022168	Zm00008a022168	Sobic.004G196000.1	0.1787	NA	NA
Cluster_2182	Zm00008a022175,Zm00008a022176	Zm00008a022175	Sobic.004G197000.2	0.4065	NA	NA
Cluster_2182	Zm00008a022175,Zm00008a022176	Zm00008a022176	Sobic.004G197200.1	0.4191	OS02T0587000-01	1.6638
Cluster_2183	Zm00008a022189,Zm00008a022187	Zm00008a022187	Sobic.004G198100.1	0.1150	NA	NA
Cluster_2183	Zm00008a022189,Zm00008a022187	Zm00008a022189	Sobic.004G198200.1	0.1175	NA	NA
Cluster_2184	Zm00008a022203,Zm00008a022200,Zm00008a022201,Zm00008a022204,Zm00008a022205	Zm00008a022201	Sobic.010G178100.2	0.7470	NA	NA
Cluster_2185	Zm00008a022227,Zm00008a022228	Zm00008a022228	Sobic.004G202700.2	0.3312	NA	NA
Cluster_2186	Zm00008a022261,Zm00008a022262	Zm00008a022262	Sobic.001G067200.1	0.2607	NA	NA
Cluster_2187	Zm00008a022279,Zm00008a022278	Zm00008a022278	Sobic.004G209600.1	0.1082	NA	NA
Cluster_2191	Zm00008a022317,Zm00008a022318	Zm00008a022318	Sobic.004G214700.1	0.2389	NA	NA
Cluster_2194	Zm00008a019055,Zm00008a019054	Zm00008a019055	Sobic.001G022200.1	1.0089	OS03T0836400-01	2.8413
Cluster_2196	Zm00008a019811,Zm00008a019810,Zm00008a019809	Zm00008a019809	Sobic.001G173300.1	0.3793	NA	NA
Cluster_2197	Zm00008a019058,Zm00008a019057	Zm00008a019058	Sobic.007G137000.4	0.1425	OS08T0435800-01	0.6751
Cluster_2198	Zm00008a022376,Zm00008a022392,Zm00008a022393	Zm00008a022376	Sobic.004G221400.1	0.2511	NA	NA
Cluster_2198	Zm00008a022376,Zm00008a022392,Zm00008a022393	Zm00008a022392	Sobic.003G058800.1	0.2435	NA	NA
Cluster_2199	Zm00008a022396,Zm00008a022397	Zm00008a022396	Sobic.004G223800.1	0.1061	NA	NA
Cluster_2200	Zm00008a022404,Zm00008a022406	Zm00008a022406	Sobic.004G224400.1	0.3263	NA	NA
Cluster_2201	Zm00008a022411,Zm00008a022409	Zm00008a022409	Sobic.004G224766.1	0.5882	NA	NA
Cluster_2202	Zm00008a022412,Zm00008a022410	Zm00008a022412	Sobic.004G224800.1	0.1116	NA	NA
Cluster_2203	Zm00008a022413,Zm00008a022416,Zm00008a022414	Zm00008a022413	Sobic.004G224900.1	0.1614	NA	NA
Cluster_2204	Zm00008a022439,Zm00008a022438	Zm00008a022439	Sobic.004G304800.1	0.1150	NA	NA
Cluster_2205	Zm00008a022442,Zm00008a022444	Zm00008a022444	Sobic.004G303400.1	0.5529	NA	NA
Cluster_2206	Zm00008a019060,Zm00008a019061	Zm00008a019060	Sobic.001G023400.2	0.0927	NA	NA
Cluster_2206	Zm00008a019060,Zm00008a019061	Zm00008a019061	Sobic.001G023300.1	0.3396	OS03T0835150-01	1.3956
Cluster_2208	Zm00008a022484,Zm00008a022482,Zm00008a022483	Zm00008a022482	Sobic.004G299700.1	0.2860	NA	NA
Cluster_2208	Zm00008a022484,Zm00008a022482,Zm00008a022483	Zm00008a022484	Sobic.004G299500.1	0.6313	NA	NA
Cluster_2209	Zm00008a019817,Zm00008a019813	Zm00008a019813	Sobic.005G157600.1	0.9615	NA	NA
Cluster_2209	Zm00008a019817,Zm00008a019813	Zm00008a019817	Sobic.001G176000.1	0.2870	NA	NA
Cluster_2210	Zm00008a022503,Zm00008a022502	Zm00008a022503	Sobic.004G297400.2	0.1266	NA	NA
Cluster_2211	Zm00008a022525,Zm00008a022506,Zm00008a022508,Zm00008a022521,Zm00008a022520	Zm00008a022520	Sobic.004G295700.1	0.4990	NA	NA
Cluster_2211	Zm00008a022525,Zm00008a022506,Zm00008a022508,Zm00008a022521,Zm00008a022520	Zm00008a022521	Sobic.004G295600.1	0.2564	NA	NA
Cluster_2211	Zm00008a022525,Zm00008a022506,Zm00008a022508,Zm00008a022521,Zm00008a022520	Zm00008a022525	Sobic.004G295500.1	0.3491	OS02T0656600-00	1.4114
Cluster_2212	Zm00008a019822,Zm00008a019823,Zm00008a019824	Zm00008a019822	Sobic.001G177300.2	0.2942	NA	NA
Cluster_2212	Zm00008a019822,Zm00008a019823,Zm00008a019824	Zm00008a019824	Sobic.001G177700.1	0.2568	NA	NA
Cluster_2214	Zm00008a022538,Zm00008a022536,Zm00008a022537	Zm00008a022537	Sobic.004G293800.1	0.6177	NA	NA
Cluster_2215	Zm00008a022545,Zm00008a022546	Zm00008a022545	Sobic.007G020500.1	0.1205	NA	NA
Cluster_2216	Zm00008a022559,Zm00008a022560	Zm00008a022560	Sobic.004G289800.1	0.0893	NA	NA
Cluster_2217	Zm00008a022562,Zm00008a022561	Zm00008a022562	Sobic.004G289100.1	0.2901	NA	NA
Cluster_2218	Zm00008a022569,Zm00008a022568	Zm00008a022568	Sobic.004G288300.1	0.2211	NA	NA
Cluster_2219	Zm00008a022571,Zm00008a022572	Zm00008a022572	Sobic.004G287700.1	0.4514	NA	NA
Cluster_2222	Zm00008a022594,Zm00008a022593	Zm00008a022594	Sobic.004G285800.1	0.3044	NA	NA
Cluster_2223	Zm00008a022602,Zm00008a022601	Zm00008a022601	Sobic.004G284700.1	0.4189	NA	NA
Cluster_2227	Zm00008a019842,Zm00008a019841	Zm00008a019842	Sobic.001G179900.1	0.2661	NA	NA
Cluster_2229	Zm00008a022621,Zm00008a022622	Zm00008a022621	Sobic.004G283300.1	0.4206	NA	NA
Cluster_2229	Zm00008a022621,Zm00008a022622	Zm00008a022622	Sobic.004G283201.1	0.3403	NA	NA
Cluster_2230	Zm00008a022642,Zm00008a022641	Zm00008a022641	Sobic.004G281300.1	0.2312	NA	NA
Cluster_2232	Zm00008a022640,Zm00008a022644	Zm00008a022644	Sobic.004G280900.1	0.4199	NA	NA
Cluster_2234	Zm00008a022661,Zm00008a022662	Zm00008a022662	Sobic.004G279300.1	0.2155	NA	NA
Cluster_2235	Zm00008a022665,Zm00008a022666,Zm00008a022667	Zm00008a022665	Sobic.004G278400.1	0.3200	OS02T0686700-01	1.1228
Cluster_2235	Zm00008a022665,Zm00008a022666,Zm00008a022667	Zm00008a022666	Sobic.004G278300.1	0.4088	NA	NA
Cluster_2235	Zm00008a022665,Zm00008a022666,Zm00008a022667	Zm00008a022667	Sobic.004G278100.1	0.4931	OS02T0687200-01	1.0308
Cluster_2236	Zm00008a019066,Zm00008a019067,Zm00008a019069	Zm00008a019066	Sobic.001G024500.1	0.6919	OS03T0830500-01	2.6312
Cluster_2236	Zm00008a019066,Zm00008a019067,Zm00008a019069	Zm00008a019067	Sobic.001G024700.1	0.3784	OS03T0830400-01	2.7112
Cluster_2237	Zm00008a022701,Zm00008a022700	Zm00008a022701	Sobic.004G273550.1	0.1754	OS04T0624900-01	0.7060
Cluster_2238	Zm00008a022725,Zm00008a022709	Zm00008a022725	Sobic.004G271300.1	0.2296	NA	NA
Cluster_2239	Zm00008a022741,Zm00008a022740,Zm00008a022738,Zm00008a022739	Zm00008a022738	Sobic.001G540000.2	1.5009	NA	NA
Cluster_2239	Zm00008a022741,Zm00008a022740,Zm00008a022738,Zm00008a022739	Zm00008a022741	Sobic.001G539760.1	2.1821	NA	NA
Cluster_2240	Zm00008a022746,Zm00008a022745	Zm00008a022745	Sobic.004G269600.1	0.1114	OS02T0702000-00	0.6267
Cluster_2240	Zm00008a022746,Zm00008a022745	Zm00008a022746	Sobic.004G269500.1	0.2812	NA	NA
Cluster_2241	Zm00008a022802,Zm00008a022803	Zm00008a022802	Sobic.004G263000.1	0.4824	OS05T0210525-00	2.0564
Cluster_2241	Zm00008a022802,Zm00008a022803	Zm00008a022803	Sobic.004G262900.1	0.4866	OS02T0711400-01	0.9222
Cluster_2242	Zm00008a019850,Zm00008a019852	Zm00008a019850	Sobic.001G185400.1	0.4941	NA	NA
Cluster_2242	Zm00008a019850,Zm00008a019852	Zm00008a019852	Sobic.001G185500.1	0.7298	NA	NA
Cluster_2243	Zm00008a022820,Zm00008a022821	Zm00008a022820	Sobic.004G260800.1	0.8895	NA	NA
Cluster_2243	Zm00008a022820,Zm00008a022821	Zm00008a022821	Sobic.004G260600.1	0.6253	NA	NA
Cluster_2246	Zm00008a019869,Zm00008a019857,Zm00008a019856	Zm00008a019857	Sobic.005G157600.1	0.5293	NA	NA
Cluster_2246	Zm00008a019869,Zm00008a019857,Zm00008a019856	Zm00008a019869	Sobic.001G192200.1	0.3124	NA	NA
Cluster_2247	Zm00008a022839,Zm00008a022843	Zm00008a022839	Sobic.004G258400.1	0.3291	NA	NA
Cluster_2247	Zm00008a022839,Zm00008a022843	Zm00008a022843	Sobic.004G257700.1	0.3516	NA	NA
Cluster_2249	Zm00008a022859,Zm00008a022858,Zm00008a022857	Zm00008a022857	Sobic.004G256000.1	0.1644	OS09T0551300-02	0.5651
Cluster_2250	Zm00008a022881,Zm00008a022876	Zm00008a022881	Sobic.004G249500.1	0.2860	OS02T0731700-02	1.5076
Cluster_2251	Zm00008a022884,Zm00008a022885	Zm00008a022884	Sobic.004G250000.3	0.1044	NA	NA
Cluster_2253	Zm00008a019860,Zm00008a019861	Zm00008a019861	Sobic.001G187900.1	0.1087	OS03T0566700-01	0.4202
Cluster_2254	Zm00008a022900,Zm00008a022899,Zm00008a022898	Zm00008a022900	Sobic.004G251800.1	0.3356	NA	NA
Cluster_2257	Zm00008a022927,Zm00008a022926	Zm00008a022926	Sobic.004G245200.1	0.2494	NA	NA
Cluster_2258	Zm00008a022956,Zm00008a022958	Zm00008a022956	Sobic.004G241300.1	0.1415	OS02T0742900-01	0.8116
Cluster_2259	Zm00008a022961,Zm00008a022960	Zm00008a022961	Sobic.002G229500.1	nan	OS06T0686900-01	1.2151
Cluster_2262	Zm00008a022990,Zm00008a022985	Zm00008a022990	Sobic.004G237200.1	0.1158	OS02T0747500-01	0.4592
Cluster_2264	Zm00008a022998,Zm00008a022999	Zm00008a022998	Sobic.004G236500.1	0.4008	OS02T0748800-00	1.3763
Cluster_2267	Zm00008a023007,Zm00008a023006	Zm00008a023006	Sobic.004G235700.1	0.2477	NA	NA
Cluster_2268	Zm00008a023010,Zm00008a023011,Zm00008a023009	Zm00008a023009	Sobic.004G235000.1	0.1107	OS02T0750500-01	0.5712
Cluster_2269	Zm00008a023014,Zm00008a023015,Zm00008a023016	Zm00008a023014	Sobic.004G234700.1	0.7181	OS02T0750800-00	1.6412
Cluster_2269	Zm00008a023014,Zm00008a023015,Zm00008a023016	Zm00008a023016	Sobic.004G234500.1	0.1574	OS02T0751100-01	1.1435
Cluster_2270	Zm00008a023021,Zm00008a023020	Zm00008a023021	Sobic.004G234000.1	0.2259	OS02T0751900-01	1.5777
Cluster_2271	Zm00008a023043,Zm00008a023042	Zm00008a023043	Sobic.004G229200.1	0.2751	NA	NA
Cluster_2272	Zm00008a023061,Zm00008a023062	Zm00008a023061	Sobic.004G306400.1	0.2517	OS02T0760500-01	0.9149
Cluster_2274	Zm00008a023099,Zm00008a023084,Zm00008a023102	Zm00008a023084	Sobic.004G309000.1	0.4522	NA	NA
Cluster_2274	Zm00008a023099,Zm00008a023084,Zm00008a023102	Zm00008a023099	Sobic.004G310200.1	0.2509	OS02T0767400-01	1.8798
Cluster_2275	Zm00008a023098,Zm00008a023101	Zm00008a023098	Sobic.004G310100.1	0.3431	NA	NA
Cluster_2275	Zm00008a023098,Zm00008a023101	Zm00008a023101	NA	NA	OS02T0767300-01	1.3511
Cluster_2276	Zm00008a023103,Zm00008a023100	Zm00008a023100	NA	NA	OS02T0767500-01	0.5561
Cluster_2276	Zm00008a023103,Zm00008a023100	Zm00008a023103	Sobic.004G310300.1	0.1436	NA	NA
Cluster_2278	Zm00008a023162,Zm00008a023163	Zm00008a023162	Sobic.004G317200.1	0.3097	NA	NA
Cluster_2278	Zm00008a023162,Zm00008a023163	Zm00008a023163	Sobic.004G317401.1	0.3377	NA	NA
Cluster_2279	Zm00008a023164,Zm00008a023165,Zm00008a023166,Zm00008a023168	Zm00008a023168	Sobic.007G193800.1	0.1957	NA	NA
Cluster_2280	Zm00008a023177,Zm00008a023176	Zm00008a023176	Sobic.004G318600.2	0.2551	NA	NA
Cluster_2280	Zm00008a023177,Zm00008a023176	Zm00008a023177	Sobic.004G319000.1	0.3833	NA	NA
Cluster_2282	Zm00008a023204,Zm00008a023203,Zm00008a023202	Zm00008a023204	Sobic.004G323000.1	nan	OS02T0786900-01	nan
Cluster_2283	Zm00008a019873,Zm00008a019872,Zm00008a019888,Zm00008a019874	Zm00008a019872	Sobic.001G193100.2	0.1476	OS10T0518300-01	0.4894
Cluster_2283	Zm00008a019873,Zm00008a019872,Zm00008a019888,Zm00008a019874	Zm00008a019888	Sobic.001G195000.1	0.3739	NA	NA
Cluster_2286	Zm00008a023238,Zm00008a023239	Zm00008a023238	Sobic.004G328300.1	0.1107	NA	NA
Cluster_2288	Zm00008a023258,Zm00008a023259	Zm00008a023259	Sobic.004G331600.1	0.1418	OS02T0797400-01	0.5416
Cluster_2291	Zm00008a023284,Zm00008a023283	Zm00008a023283	Sobic.004G336600.1	0.3827	NA	NA
Cluster_2294	Zm00008a023304,Zm00008a023305	Zm00008a023304	Sobic.004G339100.1	0.2199	NA	NA
Cluster_2294	Zm00008a023304,Zm00008a023305	Zm00008a023305	Sobic.004G339200.1	0.2773	NA	NA
Cluster_2295	Zm00008a023312,Zm00008a023311	Zm00008a023311	Sobic.004G339700.1	0.1518	OS02T0809900-01	0.8155
Cluster_2296	Zm00008a023317,Zm00008a023316	Zm00008a023316	Sobic.004G340500.1	0.4037	OS02T0812500-01	1.7864
Cluster_2296	Zm00008a023317,Zm00008a023316	Zm00008a023317	Sobic.004G340900.1	0.3761	NA	NA
Cluster_2297	Zm00008a023370,Zm00008a023369	Zm00008a023369	Sobic.004G352600.1	0.1920	OS02T0826100-01	0.9751
Cluster_2297	Zm00008a023370,Zm00008a023369	Zm00008a023370	Sobic.004G352700.1	0.2353	OS02T0826200-01	0.6202
Cluster_2299	Zm00008a019894,Zm00008a019893	Zm00008a019893	Sobic.001G196500.2	0.1284	OS10T0511900-01	0.6613
Cluster_2303	Zm00008a019929,Zm00008a019930	Zm00008a019930	Sobic.001G202600.1	0.2142	OS10T0502400-01	0.6936
Cluster_2304	Zm00008a019086,Zm00008a019101	Zm00008a019086	Sobic.001G029900.1	0.2513	OS03T0825800-01	0.7031
Cluster_2304	Zm00008a019086,Zm00008a019101	Zm00008a019101	Sobic.001G033400.1	0.1974	OS03T0821900-02	0.5675
Cluster_2305	Zm00008a019106,Zm00008a019105,Zm00008a019104	Zm00008a019104	Sobic.001G034300.3	0.3069	NA	NA
Cluster_2306	Zm00008a018976,Zm00008a018979,Zm00008a018969	Zm00008a018976	Sobic.003G221500.1	0.1724	OS01T0617700-01	0.9650
Cluster_2307	Zm00008a019949,Zm00008a019946	Zm00008a019946	Sobic.001G210300.1	0.3340	OS10T0490100-01	2.5607
Cluster_2309	Zm00008a019954,Zm00008a019950	Zm00008a019954	Sobic.001G209000.1	1.3583	NA	NA
Cluster_2310	Zm00008a019968,Zm00008a019983,Zm00008a019982,Zm00008a019981	Zm00008a019981	Sobic.001G214600.1	0.0959	NA	NA
Cluster_2313	Zm00008a019121,Zm00008a019122	Zm00008a019121	Sobic.001G037800.2	0.2740	NA	NA
Cluster_2313	Zm00008a019121,Zm00008a019122	Zm00008a019122	Sobic.001G037900.1	0.2880	NA	NA
Cluster_2315	Zm00008a019134,Zm00008a019135	Zm00008a019134	Sobic.001G040000.2	0.2553	NA	NA
Cluster_2319	Zm00008a020060,Zm00008a020061	Zm00008a020060	Sobic.008G024200.1	0.2177	NA	NA
Cluster_2319	Zm00008a020060,Zm00008a020061	Zm00008a020061	Sobic.001G226200.1	0.1585	NA	NA
Cluster_2320	Zm00008a020064,Zm00008a020063	Zm00008a020064	Sobic.001G226600.2	0.4713	OS10T0465700-01	1.3827
Cluster_2322	Zm00008a019149,Zm00008a019150	Zm00008a019150	Sobic.001G041900.1	0.1219	NA	NA
Cluster_2326	Zm00008a020106,Zm00008a020105,Zm00008a020104,Zm00008a020093	Zm00008a020093	Sobic.001G235500.1	0.3615	NA	NA
Cluster_2329	Zm00008a019170,Zm00008a019171	Zm00008a019171	Sobic.001G046600.1	0.4434	OS11T0296900-00	3.2245
Cluster_2335	Zm00008a020172,Zm00008a020171	Zm00008a020171	Sobic.001G256400.3	0.1613	OS10T0400250-00	0.7801
Cluster_2339	Zm00008a020192,Zm00008a020193	Zm00008a020192	Sobic.001G259300.1	0.3025	NA	NA
Cluster_2341	Zm00008a020198,Zm00008a020197	Zm00008a020198	Sobic.001G260800.1	0.1350	NA	NA
Cluster_2343	Zm00008a019201,Zm00008a019202	Zm00008a019201	Sobic.001G053000.1	0.2104	NA	NA
Cluster_2344	Zm00008a019205,Zm00008a019206	Zm00008a019206	Sobic.001G054800.2	0.5074	NA	NA
Cluster_2346	Zm00008a020228,Zm00008a020229	Zm00008a020228	Sobic.001G269200.1	1.0678	OS10T0140300-01	1.4897
Cluster_2347	Zm00008a020235,Zm00008a020236	Zm00008a020236	Sobic.001G266500.1	0.4025	NA	NA
Cluster_2348	Zm00008a019210,Zm00008a019209	Zm00008a019210	Sobic.001G056000.1	0.6622	NA	NA
Cluster_2349	Zm00008a020244,Zm00008a020245,Zm00008a020247	Zm00008a020244	Sobic.001G048900.1	0.4632	OS10T0177200-02	1.9133
Cluster_2350	Zm00008a020248,Zm00008a020249	Zm00008a020248	Sobic.001G271500.1	0.5861	NA	NA
Cluster_2350	Zm00008a020248,Zm00008a020249	Zm00008a020249	Sobic.001G271200.1	0.3106	NA	NA
Cluster_2351	Zm00008a020254,Zm00008a020253	Zm00008a020253	Sobic.004G243800.1	0.4801	NA	NA
Cluster_2352	Zm00008a019213,Zm00008a019212	Zm00008a019213	Sobic.001G056200.1	0.1933	NA	NA
Cluster_2353	Zm00008a020275,Zm00008a020276	Zm00008a020276	Sobic.010G230000.1	0.3366	NA	NA
Cluster_2360	Zm00008a020327,Zm00008a020326,Zm00008a020324	Zm00008a020324	Sobic.010G231100.2	0.1781	NA	NA
Cluster_2360	Zm00008a020327,Zm00008a020326,Zm00008a020324	Zm00008a020326	Sobic.010G231300.1	0.1448	NA	NA
Cluster_2360	Zm00008a020327,Zm00008a020326,Zm00008a020324	Zm00008a020327	Sobic.010G231500.1	0.1218	NA	NA
Cluster_2362	Zm00008a020339,Zm00008a020340	Zm00008a020339	Sobic.010G232500.1	0.3956	OS06T0681600-01	1.2092
Cluster_2363	Zm00008a020349,Zm00008a020352,Zm00008a020351,Zm00008a020347,Zm00008a020348	Zm00008a020349	Sobic.010G233500.1	nan	NA	NA
Cluster_2368	Zm00008a020400,Zm00008a020401,Zm00008a020404,Zm00008a020405	Zm00008a020401	Sobic.010G241900.1	0.3385	OS06T0692100-01	1.3828
Cluster_2368	Zm00008a020400,Zm00008a020401,Zm00008a020404,Zm00008a020405	Zm00008a020405	Sobic.010G241500.1	0.1169	NA	NA
Cluster_2369	Zm00008a019267,Zm00008a019276	Zm00008a019267	NA	NA	OS06T0498000-00	1.8319
Cluster_2369	Zm00008a019267,Zm00008a019276	Zm00008a019276	Sobic.001G069400.2	0.2815	NA	NA
Cluster_2370	Zm00008a020415,Zm00008a020416	Zm00008a020416	Sobic.010G240800.1	0.1539	NA	NA
Cluster_2372	Zm00008a019284,Zm00008a019285	Zm00008a019285	Sobic.001G070700.1	0.1863	NA	NA
Cluster_2373	Zm00008a020439,Zm00008a020438,Zm00008a020437,Zm00008a020441	Zm00008a020437	Sobic.010G245300.1	0.3058	NA	NA
Cluster_2373	Zm00008a020439,Zm00008a020438,Zm00008a020437,Zm00008a020441	Zm00008a020438	Sobic.010G245400.1	0.5475	NA	NA
Cluster_2373	Zm00008a020439,Zm00008a020438,Zm00008a020437,Zm00008a020441	Zm00008a020439	Sobic.010G245500.1	0.5066	OS06T0695400-01	1.3215
Cluster_2374	Zm00008a020446,Zm00008a020445,Zm00008a020448	Zm00008a020445	Sobic.010G246400.1	2.2445	NA	NA
Cluster_2374	Zm00008a020446,Zm00008a020445,Zm00008a020448	Zm00008a020446	Sobic.010G246600.1	2.4348	OS06T0696600-01	3.1464
Cluster_2376	Zm00008a020451,Zm00008a020450	Zm00008a020451	Sobic.010G247200.1	0.6249	NA	NA
Cluster_2378	Zm00008a020464,Zm00008a020465	Zm00008a020464	Sobic.010G248400.1	0.1814	NA	NA
Cluster_2378	Zm00008a020464,Zm00008a020465	Zm00008a020465	Sobic.010G248700.1	0.3219	NA	NA
Cluster_2382	Zm00008a020509,Zm00008a020510	Zm00008a020509	Sobic.007G054200.1	1.0552	NA	NA
Cluster_2384	Zm00008a020525,Zm00008a020524	Zm00008a020524	Sobic.010G255500.1	0.3860	NA	NA
Cluster_2385	Zm00008a020529,Zm00008a020545	Zm00008a020529	Sobic.010G256000.1	0.2169	OS02T0191200-00	0.7351
Cluster_2385	Zm00008a020529,Zm00008a020545	Zm00008a020545	Sobic.010G258600.1	0.2833	OS09T0412900-01	1.1951
Cluster_2386	Zm00008a020530,Zm00008a020531	Zm00008a020530	Sobic.010G256400.1	0.5347	NA	NA
Cluster_2386	Zm00008a020530,Zm00008a020531	Zm00008a020531	Sobic.010G256600.2	0.7846	NA	NA
Cluster_2388	Zm00008a020546,Zm00008a020543	Zm00008a020543	Sobic.010G258500.1	2.0425	NA	NA
Cluster_2388	Zm00008a020546,Zm00008a020543	Zm00008a020546	Sobic.010G258700.1	0.3439	NA	NA
Cluster_2390	Zm00008a020556,Zm00008a020557	Zm00008a020556	Sobic.010G260000.2	0.1964	OS06T0710800-01	0.5963
Cluster_2392	Zm00008a020563,Zm00008a020562	Zm00008a020563	Sobic.003G282700.1	0.1979	OS05T0490000-01	1.3189
Cluster_2393	Zm00008a020576,Zm00008a020577	Zm00008a020577	Sobic.010G264300.2	0.0931	OS06T0714100-01	0.9174
Cluster_2394	Zm00008a020588,Zm00008a020587	Zm00008a020588	Sobic.010G266100.1	0.3409	OS06T0715300-01	1.2480
Cluster_2395	Zm00008a020600,Zm00008a020599,Zm00008a020586	Zm00008a020600	Sobic.010G267700.1	0.5384	NA	NA
Cluster_2396	Zm00008a019331,Zm00008a019332	Zm00008a019331	Sobic.001G077900.1	0.1023	OS03T0766000-01	0.4441
Cluster_2396	Zm00008a019331,Zm00008a019332	Zm00008a019332	Sobic.001G423000.2	0.2742	NA	NA
Cluster_2397	Zm00008a020617,Zm00008a020619,Zm00008a020618	Zm00008a020617	Sobic.010G270700.2	0.5738	NA	NA
Cluster_2397	Zm00008a020617,Zm00008a020619,Zm00008a020618	Zm00008a020618	Sobic.010G270800.1	0.5004	NA	NA
Cluster_2397	Zm00008a020617,Zm00008a020619,Zm00008a020618	Zm00008a020619	Sobic.010G270900.1	0.4428	NA	NA
Cluster_2398	Zm00008a019336,Zm00008a019337	Zm00008a019336	Sobic.001G078400.1	0.1802	OS03T0765200-01	0.5558
Cluster_2404	Zm00008a019356,Zm00008a019345	Zm00008a019356	Sobic.001G081700.1	0.2061	OS03T0761000-01	0.9085
