Cluster_ID	Genes	Maize_Gene	Best_Sb	Best_Sb_dS	Best_Os	Best_Os_dS
Cluster_1363	Zm00001d017014,Zm00001d017009,Zm00001d017019,Zm00001d017008,Zm00001d017001	Zm00001d017014	Sobic.004G195700.1	0.2826	NA	NA
Cluster_1363	Zm00001d017014,Zm00001d017009,Zm00001d017019,Zm00001d017008,Zm00001d017001	Zm00001d017019	Sobic.004G195800.1	0.9838	NA	NA
Cluster_1364	Zm00001d017021,Zm00001d017022	Zm00001d017021	Sobic.004G195900.1	0.2616	NA	NA
Cluster_1364	Zm00001d017021,Zm00001d017022	Zm00001d017022	Sobic.004G196000.1	0.4372	NA	NA
Cluster_1365	Zm00001d017033,Zm00001d017032	Zm00001d017032	Sobic.004G197000.2	0.3514	OS02T0587000-01	2.7457
Cluster_1366	Zm00001d017043,Zm00001d017045	Zm00001d017043	Sobic.004G198100.1	0.1198	NA	NA
Cluster_1366	Zm00001d017043,Zm00001d017045	Zm00001d017045	Sobic.004G198200.1	0.1121	NA	NA
Cluster_1367	Zm00001d013719,Zm00001d013720	Zm00001d013720	Sobic.001G164200.1	0.2745	NA	NA
Cluster_1369	Zm00001d017165,Zm00001d017164	Zm00001d017164	Sobic.004G209600.1	0.1018	NA	NA
Cluster_1370	Zm00001d017172,Zm00001d017174	Zm00001d017174	Sobic.004G210800.2	0.2331	OS02T0599500-00	0.5234
Cluster_1375	Zm00001d017275,Zm00001d017274,Zm00001d017276,Zm00001d017279	Zm00001d017274	Sobic.004G220300.1	0.9987	NA	NA
Cluster_1376	Zm00001d017293,Zm00001d017292	Zm00001d017292	Sobic.004G222300.1	0.7731	NA	NA
Cluster_1377	Zm00001d017293,Zm00001d017294	Zm00001d017294	Sobic.004G222500.1	0.3075	NA	NA
Cluster_1378	Zm00001d017326,Zm00001d017329	Zm00001d017329	Sobic.004G224400.1	0.3263	NA	NA
Cluster_1379	Zm00001d017334,Zm00001d017335	Zm00001d017335	Sobic.004G224800.1	0.1112	NA	NA
Cluster_1380	Zm00001d017340,Zm00001d017336	Zm00001d017336	Sobic.004G224900.1	0.1614	NA	NA
Cluster_1381	Zm00001d017385,Zm00001d017383	Zm00001d017385	Sobic.004G303400.1	0.5369	NA	NA
Cluster_1382	Zm00001d017415,Zm00001d017417,Zm00001d017416	Zm00001d017416	Sobic.008G058200.3	0.5160	NA	NA
Cluster_1383	Zm00001d017427,Zm00001d017429	Zm00001d017427	Sobic.004G299700.1	0.2812	NA	NA
Cluster_1383	Zm00001d017427,Zm00001d017429	Zm00001d017429	Sobic.004G299500.1	0.6615	NA	NA
Cluster_1384	Zm00001d017459,Zm00001d017458	Zm00001d017458	Sobic.004G297500.1	0.1254	NA	NA
Cluster_1384	Zm00001d017459,Zm00001d017458	Zm00001d017459	Sobic.004G297400.2	0.1214	NA	NA
Cluster_1386	Zm00001d017477,Zm00001d017480,Zm00001d017478	Zm00001d017477	Sobic.004G295700.1	0.3621	NA	NA
Cluster_1386	Zm00001d017477,Zm00001d017480,Zm00001d017478	Zm00001d017478	Sobic.004G295600.1	0.2259	NA	NA
Cluster_1386	Zm00001d017477,Zm00001d017480,Zm00001d017478	Zm00001d017480	Sobic.004G295500.1	0.3659	OS02T0656600-00	1.3203
Cluster_1387	Zm00001d013769,Zm00001d013768	Zm00001d013768	Sobic.001G177300.2	0.3024	NA	NA
Cluster_1387	Zm00001d013769,Zm00001d013768	Zm00001d013769	Sobic.001G177700.1	0.2602	NA	NA
Cluster_1388	Zm00001d017493,Zm00001d017495,Zm00001d017494	Zm00001d017493	Sobic.004G294500.1	0.1977	NA	NA
Cluster_1388	Zm00001d017493,Zm00001d017495,Zm00001d017494	Zm00001d017495	Sobic.004G294300.1	0.4358	NA	NA
Cluster_1389	Zm00001d017499,Zm00001d017500	Zm00001d017499	Sobic.004G293800.1	0.3889	NA	NA
Cluster_1390	Zm00001d017508,Zm00001d017510	Zm00001d017510	Sobic.004G291500.1	0.3366	NA	NA
Cluster_1391	Zm00001d017534,Zm00001d017535	Zm00001d017535	Sobic.004G287700.1	0.3415	NA	NA
Cluster_1392	Zm00001d017570,Zm00001d017571	Zm00001d017571	Sobic.004G284700.1	0.4173	NA	NA
Cluster_1393	Zm00001d017591,Zm00001d017592	Zm00001d017591	Sobic.004G283300.1	0.2740	NA	NA
Cluster_1393	Zm00001d017591,Zm00001d017592	Zm00001d017592	Sobic.004G283201.1	0.4441	NA	NA
Cluster_1394	Zm00001d017615,Zm00001d017612	Zm00001d017615	Sobic.004G280900.1	0.4199	NA	NA
Cluster_1396	Zm00001d017646,Zm00001d017647,Zm00001d017648	Zm00001d017646	Sobic.004G278400.1	0.2770	OS02T0686700-01	1.2773
Cluster_1396	Zm00001d017646,Zm00001d017647,Zm00001d017648	Zm00001d017647	Sobic.004G278300.1	0.3341	NA	NA
Cluster_1396	Zm00001d017646,Zm00001d017647,Zm00001d017648	Zm00001d017648	Sobic.004G278100.1	0.2847	OS02T0687200-01	1.5355
Cluster_1397	Zm00001d017653,Zm00001d017645	Zm00001d017645	Sobic.004G279000.1	0.3822	NA	NA
Cluster_1397	Zm00001d017653,Zm00001d017645	Zm00001d017653	Sobic.004G277300.1	0.4375	NA	NA
Cluster_1398	Zm00001d013796,Zm00001d013797	Zm00001d013796	Sobic.001G180000.2	0.2798	NA	NA
Cluster_1398	Zm00001d013796,Zm00001d013797	Zm00001d013797	Sobic.001G179900.1	0.1629	NA	NA
Cluster_1400	Zm00001d017741,Zm00001d017740,Zm00001d017734,Zm00001d017735,Zm00001d017736,Zm00001d017737,Zm00001d017731,Zm00001d017732,Zm00001d017733	Zm00001d017732	Sobic.001G540000.2	1.6741	NA	NA
Cluster_1400	Zm00001d017741,Zm00001d017740,Zm00001d017734,Zm00001d017735,Zm00001d017736,Zm00001d017737,Zm00001d017731,Zm00001d017732,Zm00001d017733	Zm00001d017740	Sobic.001G539880.1	1.5632	NA	NA
Cluster_1401	Zm00001d017765,Zm00001d017764	Zm00001d017765	Sobic.004G268600.1	0.1204	NA	NA
Cluster_1402	Zm00001d017787,Zm00001d017786	Zm00001d017787	Sobic.004G266400.1	0.1560	NA	NA
Cluster_1403	Zm00001d017814,Zm00001d017817	Zm00001d017814	Sobic.004G263000.1	0.4964	OS05T0210525-00	2.6506
Cluster_1403	Zm00001d017814,Zm00001d017817	Zm00001d017817	Sobic.004G262900.1	0.5181	OS02T0711400-01	0.9307
Cluster_1404	Zm00001d017840,Zm00001d017841	Zm00001d017841	Sobic.004G260800.1	0.8227	NA	NA
Cluster_1405	Zm00001d017866,Zm00001d017863	Zm00001d017863	Sobic.004G258600.1	0.1714	NA	NA
Cluster_1405	Zm00001d017866,Zm00001d017863	Zm00001d017866	Sobic.004G257700.1	0.8789	NA	NA
Cluster_1406	Zm00001d017865,Zm00001d017868	Zm00001d017865	Sobic.004G257800.1	0.1042	NA	NA
Cluster_1407	Zm00001d017864,Zm00001d017866,Zm00001d017867,Zm00001d017869	Zm00001d017864	Sobic.004G258400.1	0.3507	NA	NA
Cluster_1407	Zm00001d017864,Zm00001d017866,Zm00001d017867,Zm00001d017869	Zm00001d017869	Sobic.004G257700.1	0.3957	NA	NA
Cluster_1408	Zm00001d017899,Zm00001d017898	Zm00001d017898	Sobic.004G254500.1	0.5384	OS02T0725700-01	3.0550
Cluster_1408	Zm00001d017899,Zm00001d017898	Zm00001d017899	Sobic.004G254400.1	0.3808	OS02T0725900-01	2.0506
Cluster_1409	Zm00001d017907,Zm00001d017908	Zm00001d017907	Sobic.004G253400.1	0.3719	OS02T0726600-01	1.3880
Cluster_1409	Zm00001d017907,Zm00001d017908	Zm00001d017908	Sobic.004G253300.1	0.4058	NA	NA
Cluster_1411	Zm00001d017952,Zm00001d017953	Zm00001d017952	Sobic.004G247500.1	0.4439	NA	NA
Cluster_1411	Zm00001d017952,Zm00001d017953	Zm00001d017953	Sobic.004G247400.1	0.1853	OS02T0734600-01	0.8996
Cluster_1413	Zm00001d017973,Zm00001d017974,Zm00001d017975	Zm00001d017973	Sobic.004G245600.1	0.3476	NA	NA
Cluster_1413	Zm00001d017973,Zm00001d017974,Zm00001d017975	Zm00001d017974	Sobic.004G245200.1	0.2303	NA	NA
Cluster_1414	Zm00001d013811,Zm00001d013810,Zm00001d013809	Zm00001d013809	Sobic.001G185400.1	0.4522	NA	NA
Cluster_1414	Zm00001d013811,Zm00001d013810,Zm00001d013809	Zm00001d013810	Sobic.001G185500.1	0.6908	NA	NA
Cluster_1414	Zm00001d013811,Zm00001d013810,Zm00001d013809	Zm00001d013811	Sobic.001G185600.1	0.4378	NA	NA
Cluster_1415	Zm00001d018047,Zm00001d018049	Zm00001d018049	Sobic.004G237200.1	0.1158	OS02T0747500-01	0.4592
Cluster_1416	Zm00001d018065,Zm00001d018066	Zm00001d018065	Sobic.004G235700.1	0.2536	NA	NA
Cluster_1418	Zm00001d013819,Zm00001d013820	Zm00001d013819	Sobic.001G187800.1	0.3027	NA	NA
Cluster_1418	Zm00001d013819,Zm00001d013820	Zm00001d013820	Sobic.001G187700.1	0.4899	OS03T0567100-01	1.4606
Cluster_1419	Zm00001d013821,Zm00001d013822	Zm00001d013822	Sobic.001G187900.1	0.1382	OS03T0566700-01	3.4205
Cluster_1420	Zm00001d018106,Zm00001d018107,Zm00001d018105	Zm00001d018107	Sobic.004G229200.1	0.2751	NA	NA
Cluster_1421	Zm00001d018124,Zm00001d018123	Zm00001d018124	Sobic.004G305100.1	0.1331	NA	NA
Cluster_1422	Zm00001d013825,Zm00001d013827	Zm00001d013825	Sobic.001G189900.2	0.3219	NA	NA
Cluster_1422	Zm00001d013825,Zm00001d013827	Zm00001d013827	Sobic.001G190000.1	1.0124	NA	NA
Cluster_1423	Zm00001d018155,Zm00001d018156	Zm00001d018155	Sobic.004G308400.1	0.5252	NA	NA
Cluster_1423	Zm00001d018155,Zm00001d018156	Zm00001d018156	Sobic.004G308600.1	0.1418	OS02T0764400-01	0.6647
Cluster_1424	Zm00001d018182,Zm00001d018185	Zm00001d018182	Sobic.004G310200.1	0.2741	OS02T0767400-01	1.4811
Cluster_1425	Zm00001d018181,Zm00001d018184	Zm00001d018184	Sobic.004G310100.1	0.3384	OS02T0767300-01	1.4010
Cluster_1426	Zm00001d018183,Zm00001d018187	Zm00001d018183	NA	NA	OS02T0767500-01	0.5791
Cluster_1426	Zm00001d018183,Zm00001d018187	Zm00001d018187	Sobic.004G310300.1	0.1464	NA	NA
Cluster_1427	Zm00001d018252,Zm00001d018253,Zm00001d018251	Zm00001d018252	Sobic.004G316000.1	0.5073	NA	NA
Cluster_1428	Zm00001d018262,Zm00001d018261	Zm00001d018261	Sobic.004G317200.1	0.2964	NA	NA
Cluster_1428	Zm00001d018262,Zm00001d018261	Zm00001d018262	Sobic.004G317401.1	0.2938	NA	NA
Cluster_1429	Zm00001d018281,Zm00001d018282	Zm00001d018281	Sobic.004G318600.2	0.2503	NA	NA
Cluster_1429	Zm00001d018281,Zm00001d018282	Zm00001d018282	Sobic.004G319000.1	0.3663	NA	NA
Cluster_1430	Zm00001d018324,Zm00001d018322,Zm00001d018323,Zm00001d018321	Zm00001d018321	Sobic.004G323000.1	0.4059	NA	NA
Cluster_1430	Zm00001d018324,Zm00001d018322,Zm00001d018323,Zm00001d018321	Zm00001d018322	Sobic.004G323100.1	0.6524	OS02T0786500-01	1.5179
Cluster_1430	Zm00001d018324,Zm00001d018322,Zm00001d018323,Zm00001d018321	Zm00001d018323	Sobic.004G323200.1	0.2141	OS02T0786900-01	0.8993
Cluster_1430	Zm00001d018324,Zm00001d018322,Zm00001d018323,Zm00001d018321	Zm00001d018324	Sobic.004G323300.1	0.5457	OS02T0787000-00	2.9166
Cluster_1431	Zm00001d018329,Zm00001d018332	Zm00001d018329	Sobic.004G324400.1	0.4422	NA	NA
Cluster_1431	Zm00001d018329,Zm00001d018332	Zm00001d018332	Sobic.004G324000.1	0.3794	NA	NA
Cluster_1432	Zm00001d018336,Zm00001d018340	Zm00001d018336	Sobic.004G325100.1	0.1690	NA	NA
Cluster_1432	Zm00001d018336,Zm00001d018340	Zm00001d018340	Sobic.004G325300.1	0.1772	NA	NA
Cluster_1434	Zm00001d018440,Zm00001d018439	Zm00001d018439	Sobic.004G339100.1	0.2524	NA	NA
Cluster_1434	Zm00001d018440,Zm00001d018439	Zm00001d018440	Sobic.004G339200.1	0.2803	NA	NA
Cluster_1435	Zm00001d018451,Zm00001d018452	Zm00001d018451	Sobic.004G340500.1	0.3992	OS02T0812500-01	1.7524
Cluster_1435	Zm00001d018451,Zm00001d018452	Zm00001d018452	Sobic.004G340900.1	0.3871	NA	NA
Cluster_1436	Zm00001d018506,Zm00001d018505	Zm00001d018506	Sobic.004G349000.1	0.0880	OS12T0626100-01	0.3865
Cluster_1441	Zm00001d013903,Zm00001d013900	Zm00001d013900	Sobic.001G200700.1	0.3100	NA	NA
Cluster_1443	Zm00001d012968,Zm00001d012967	Zm00001d012967	Sobic.001G035000.1	0.4758	NA	NA
Cluster_1444	Zm00001d013945,Zm00001d013949	Zm00001d013945	Sobic.001G210300.1	0.3340	OS10T0490100-01	2.5607
Cluster_1445	Zm00001d013950,Zm00001d013955	Zm00001d013955	Sobic.001G209000.1	0.6870	NA	NA
Cluster_1446	Zm00001d012980,Zm00001d012981,Zm00001d012982,Zm00001d012979	Zm00001d012979	Sobic.004G305200.4	0.3930	NA	NA
Cluster_1446	Zm00001d012980,Zm00001d012981,Zm00001d012982,Zm00001d012979	Zm00001d012982	Sobic.001G037900.1	0.3286	NA	NA
Cluster_1451	Zm00001d014153,Zm00001d014155	Zm00001d014153	Sobic.001G240000.1	0.4905	NA	NA
Cluster_1453	Zm00001d013037,Zm00001d013035	Zm00001d013035	Sobic.001G046600.1	0.2065	OS11T0296900-00	1.7205
Cluster_1455	Zm00001d014249,Zm00001d014250	Zm00001d014249	Sobic.001G259300.1	0.3121	NA	NA
Cluster_1457	Zm00001d014328,Zm00001d014329	Zm00001d014328	Sobic.001G271500.1	0.5551	NA	NA
Cluster_1457	Zm00001d014328,Zm00001d014329	Zm00001d014329	Sobic.001G271200.1	0.2995	NA	NA
Cluster_1458	Zm00001d013066,Zm00001d013067	Zm00001d013067	Sobic.001G054800.2	0.4972	NA	NA
Cluster_1459	Zm00001d014353,Zm00001d014352,Zm00001d014351	Zm00001d014351	Sobic.001G272700.1	0.4190	NA	NA
Cluster_1460	Zm00001d014367,Zm00001d014369	Zm00001d014367	Sobic.010G229400.1	0.1396	NA	NA
Cluster_1461	Zm00001d014379,Zm00001d014378	Zm00001d014378	Sobic.010G228700.1	0.1491	NA	NA
Cluster_1465	Zm00001d014447,Zm00001d014443	Zm00001d014443	Sobic.001G280200.1	0.2971	NA	NA
Cluster_1466	Zm00001d013109,Zm00001d013105	Zm00001d013109	Sobic.001G063600.1	1.0279	OS03T0788500-01	1.7008
Cluster_1467	Zm00001d014458,Zm00001d014451,Zm00001d014456	Zm00001d014451	Sobic.010G231100.2	0.1652	NA	NA
Cluster_1467	Zm00001d014458,Zm00001d014451,Zm00001d014456	Zm00001d014456	Sobic.010G231300.1	0.1427	NA	NA
Cluster_1467	Zm00001d014458,Zm00001d014451,Zm00001d014456	Zm00001d014458	Sobic.010G231500.1	0.1223	NA	NA
Cluster_1469	Zm00001d014469,Zm00001d014468,Zm00001d014470	Zm00001d014468	Sobic.010G232600.1	0.1485	NA	NA
Cluster_1470	Zm00001d014503,Zm00001d014499	Zm00001d014499	Sobic.010G236100.1	0.2291	NA	NA
Cluster_1474	Zm00001d014555,Zm00001d014557	Zm00001d014555	Sobic.010G241900.1	0.3408	OS06T0692100-01	1.3076
Cluster_1474	Zm00001d014555,Zm00001d014557	Zm00001d014557	Sobic.010G241500.1	0.1109	NA	NA
Cluster_1476	Zm00001d014601,Zm00001d014608,Zm00001d014603,Zm00001d014602,Zm00001d014606	Zm00001d014601	Sobic.010G245300.1	0.3124	NA	NA
Cluster_1476	Zm00001d014601,Zm00001d014608,Zm00001d014603,Zm00001d014602,Zm00001d014606	Zm00001d014603	Sobic.010G245400.1	0.5499	NA	NA
Cluster_1476	Zm00001d014601,Zm00001d014608,Zm00001d014603,Zm00001d014602,Zm00001d014606	Zm00001d014606	Sobic.010G245500.1	0.5701	OS06T0695400-01	1.4918
Cluster_1477	Zm00001d014613,Zm00001d014617,Zm00001d014614,Zm00001d014615	Zm00001d014613	Sobic.010G246400.1	1.6241	NA	NA
Cluster_1477	Zm00001d014613,Zm00001d014617,Zm00001d014614,Zm00001d014615	Zm00001d014614	Sobic.010G246600.1	1.9495	OS06T0696600-01	3.2291
Cluster_1478	Zm00001d014623,Zm00001d014625	Zm00001d014625	Sobic.010G247200.1	0.6526	NA	NA
Cluster_1480	Zm00001d014649,Zm00001d014654,Zm00001d014652,Zm00001d014650	Zm00001d014649	Sobic.010G248400.1	0.1682	NA	NA
Cluster_1480	Zm00001d014649,Zm00001d014654,Zm00001d014652,Zm00001d014650	Zm00001d014652	Sobic.010G248700.1	0.2655	NA	NA
Cluster_1480	Zm00001d014649,Zm00001d014654,Zm00001d014652,Zm00001d014650	Zm00001d014654	Sobic.010G248900.2	0.1758	NA	NA
Cluster_1481	Zm00001d014722,Zm00001d014721	Zm00001d014721	Sobic.010G256400.1	0.5889	NA	NA
Cluster_1481	Zm00001d014722,Zm00001d014721	Zm00001d014722	Sobic.010G256600.2	0.8389	NA	NA
Cluster_1482	Zm00001d013183,Zm00001d013182	Zm00001d013182	Sobic.001G077200.1	0.2472	OS03T0767600-01	1.0452
Cluster_1484	Zm00001d014734,Zm00001d014737	Zm00001d014737	Sobic.010G258700.1	0.3402	NA	NA
Cluster_1485	Zm00001d013188,Zm00001d013190	Zm00001d013188	Sobic.001G077900.1	0.1017	OS03T0766000-01	0.4524
Cluster_1486	Zm00001d014818,Zm00001d014819,Zm00001d014820,Zm00001d014817	Zm00001d014817	Sobic.010G270700.2	0.5560	NA	NA
Cluster_1486	Zm00001d014818,Zm00001d014819,Zm00001d014820,Zm00001d014817	Zm00001d014819	Sobic.010G270800.1	0.5121	NA	NA
Cluster_1486	Zm00001d014818,Zm00001d014819,Zm00001d014820,Zm00001d014817	Zm00001d014820	Sobic.010G270900.1	0.4450	NA	NA
Cluster_1490	Zm00001d014879,Zm00001d014883,Zm00001d014882,Zm00001d014880	Zm00001d014879	Sobic.010G276900.1	nan	NA	NA
Cluster_1491	Zm00001d014906,Zm00001d014903	Zm00001d014903	Sobic.008G002000.1	0.3781	NA	NA
Cluster_1492	Zm00001d013225,Zm00001d013228	Zm00001d013225	Sobic.001G082100.1	0.1954	NA	NA
Cluster_1494	Zm00001d014944,Zm00001d014945	Zm00001d014944	Sobic.004G004400.1	1.1485	NA	NA
Cluster_1494	Zm00001d014944,Zm00001d014945	Zm00001d014945	Sobic.004G004500.1	1.7136	NA	NA
Cluster_1495	Zm00001d014951,Zm00001d014948	Zm00001d014948	Sobic.005G232100.1	0.3502	OS01T0684800-01	1.2513
Cluster_1495	Zm00001d014951,Zm00001d014948	Zm00001d014951	Sobic.004G005200.1	0.2959	OS02T0106800-01	0.5986
Cluster_1497	Zm00001d014964,Zm00001d014963	Zm00001d014964	Sobic.004G007400.3	1.5407	NA	NA
Cluster_1499	Zm00001d014973,Zm00001d014968	Zm00001d014968	Sobic.009G194000.1	0.1597	OS01T0580100-02	0.5093
Cluster_1500	Zm00001d014972,Zm00001d014974	Zm00001d014972	Sobic.004G009100.1	0.2850	OS02T0727500-01	0.8877
Cluster_1501	Zm00001d013251,Zm00001d013255	Zm00001d013251	Sobic.001G085300.1	0.1152	NA	NA
Cluster_1502	Zm00001d015005,Zm00001d015006	Zm00001d015006	Sobic.001G103900.1	0.1246	NA	NA
Cluster_1503	Zm00001d013259,Zm00001d013258	Zm00001d013258	Sobic.001G086400.1	0.1564	OS03T0753100-01	0.9432
Cluster_1504	Zm00001d015019,Zm00001d015018	Zm00001d015018	Sobic.004G014500.2	1.2582	NA	NA
Cluster_1509	Zm00001d015052,Zm00001d015047,Zm00001d015057,Zm00001d015041	Zm00001d015052	Sobic.004G019500.1	0.2402	NA	NA
Cluster_1511	Zm00001d015071,Zm00001d015073,Zm00001d015067	Zm00001d015067	Sobic.004G021400.1	0.4695	NA	NA
Cluster_1512	Zm00001d015070,Zm00001d015072,Zm00001d015075,Zm00001d015077,Zm00001d015076,Zm00001d015079,Zm00001d015068	Zm00001d015070	Sobic.004G022500.1	0.3032	NA	NA
Cluster_1512	Zm00001d015070,Zm00001d015072,Zm00001d015075,Zm00001d015077,Zm00001d015076,Zm00001d015079,Zm00001d015068	Zm00001d015077	Sobic.004G022300.1	0.4496	NA	NA
Cluster_1513	Zm00001d013268,Zm00001d013269	Zm00001d013268	Sobic.001G089000.1	0.2494	NA	NA
Cluster_1513	Zm00001d013268,Zm00001d013269	Zm00001d013269	Sobic.001G089300.2	0.5363	NA	NA
Cluster_1515	Zm00001d015174,Zm00001d015175	Zm00001d015174	Sobic.004G031800.1	0.1264	OS02T0133100-01	0.7631
Cluster_1515	Zm00001d015174,Zm00001d015175	Zm00001d015175	Sobic.004G031900.1	0.6699	NA	NA
Cluster_1516	Zm00001d015196,Zm00001d015197	Zm00001d015196	Sobic.004G033300.1	nan	OS02T0135850-00	2.1145
Cluster_1518	Zm00001d015211,Zm00001d015212	Zm00001d015211	Sobic.004G035200.1	0.5171	NA	NA
Cluster_1518	Zm00001d015211,Zm00001d015212	Zm00001d015212	Sobic.004G035300.1	0.0924	NA	NA
Cluster_1519	Zm00001d015224,Zm00001d015220,Zm00001d015217,Zm00001d015216	Zm00001d015216	Sobic.004G036200.1	0.6690	NA	NA
Cluster_1519	Zm00001d015224,Zm00001d015220,Zm00001d015217,Zm00001d015216	Zm00001d015220	Sobic.004G036100.1	0.6910	NA	NA
Cluster_1520	Zm00001d015227,Zm00001d015228	Zm00001d015227	Sobic.004G036600.1	0.1935	NA	NA
Cluster_1522	Zm00001d015239,Zm00001d015234	Zm00001d015234	Sobic.004G037200.1	0.1534	NA	NA
Cluster_1524	Zm00001d015291,Zm00001d015298	Zm00001d015291	Sobic.004G042600.1	0.6939	OS02T0151100-01	1.1393
Cluster_1525	Zm00001d015332,Zm00001d015331	Zm00001d015331	Sobic.004G050700.1	0.4078	NA	NA
Cluster_1526	Zm00001d015367,Zm00001d015372	Zm00001d015367	Sobic.004G054700.1	0.1850	OS02T0168900-01	0.5933
Cluster_1532	Zm00001d012834,Zm00001d012833	Zm00001d012834	Sobic.001G009300.1	0.1772	NA	NA
Cluster_1536	Zm00001d036762,Zm00001d036763	Zm00001d036762	Sobic.010G203600.1	0.3311	OS11T0635300-00	1.4188
Cluster_1536	Zm00001d036762,Zm00001d036763	Zm00001d036763	Sobic.010G203500.1	0.3306	NA	NA
Cluster_1538	Zm00001d036803,Zm00001d036802	Zm00001d036803	Sobic.010G192300.1	0.4161	NA	NA
Cluster_1540	Zm00001d036823,Zm00001d036824,Zm00001d036821,Zm00001d036820,Zm00001d036816,Zm00001d036822,Zm00001d036818,Zm00001d036819,Zm00001d036815	Zm00001d036816	Sobic.010G190100.1	1.6642	NA	NA
Cluster_1544	Zm00001d036872,Zm00001d036879	Zm00001d036879	Sobic.010G186300.1	0.0902	NA	NA
Cluster_1545	Zm00001d036911,Zm00001d036912	Zm00001d036912	Sobic.010G181000.1	0.1344	NA	NA
Cluster_1546	Zm00001d036936,Zm00001d036940	Zm00001d036940	Sobic.010G178800.1	0.2324	OS06T0593100-01	0.6483
Cluster_1547	Zm00001d036942,Zm00001d036941	Zm00001d036941	Sobic.010G175900.2	0.6175	NA	NA
Cluster_1549	Zm00001d037008,Zm00001d037009,Zm00001d037005	Zm00001d037005	Sobic.010G162900.1	0.4451	OS11T0495950-00	3.8934
Cluster_1549	Zm00001d037008,Zm00001d037009,Zm00001d037005	Zm00001d037008	Sobic.010G162800.1	0.3973	NA	NA
Cluster_1549	Zm00001d037008,Zm00001d037009,Zm00001d037005	Zm00001d037009	Sobic.010G162500.1	0.4465	OS06T0548200-01	1.6589
Cluster_1550	Zm00001d037023,Zm00001d037019	Zm00001d037019	Sobic.010G158500.1	0.3603	OS06T0540050-00	1.1965
Cluster_1550	Zm00001d037023,Zm00001d037019	Zm00001d037023	Sobic.010G157500.1	0.3127	OS06T0535200-01	1.9894
Cluster_1553	Zm00001d037042,Zm00001d037043	Zm00001d037043	Sobic.010G150800.1	0.1847	NA	NA
Cluster_1554	Zm00001d037080,Zm00001d037066	Zm00001d037080	Sobic.010G067200.2	0.3788	OS06T0185966-00	1.4456
Cluster_1557	Zm00001d037089,Zm00001d037091	Zm00001d037089	Sobic.010G069700.1	0.6407	NA	NA
Cluster_1558	Zm00001d037155,Zm00001d037153	Zm00001d037155	Sobic.010G079300.1	1.5761	NA	NA
Cluster_1559	Zm00001d037171,Zm00001d037172	Zm00001d037172	Sobic.010G082300.1	0.5337	OS06T0212500-01	1.8242
Cluster_1561	Zm00001d037204,Zm00001d037205	Zm00001d037205	Sobic.010G088700.1	0.4861	NA	NA
Cluster_1562	Zm00001d037244,Zm00001d037245	Zm00001d037245	Sobic.010G095600.2	0.1455	OS06T0233200-01	0.8893
Cluster_1563	Zm00001d037250,Zm00001d037248,Zm00001d037249	Zm00001d037248	Sobic.010G096400.1	0.5402	NA	NA
Cluster_1563	Zm00001d037250,Zm00001d037248,Zm00001d037249	Zm00001d037249	Sobic.010G096700.1	0.5037	NA	NA
Cluster_1564	Zm00001d037265,Zm00001d037266	Zm00001d037265	Sobic.010G099800.1	0.0804	NA	NA
Cluster_1564	Zm00001d037265,Zm00001d037266	Zm00001d037266	Sobic.010G099900.1	0.0807	NA	NA
Cluster_1565	Zm00001d037303,Zm00001d037301	Zm00001d037303	Sobic.006G036900.1	0.3880	NA	NA
Cluster_1566	Zm00001d037316,Zm00001d037317	Zm00001d037317	Sobic.010G110100.2	0.3366	NA	NA
Cluster_1567	Zm00001d037383,Zm00001d037382,Zm00001d037384	Zm00001d037382	Sobic.010G120600.1	0.5106	NA	NA
Cluster_1567	Zm00001d037383,Zm00001d037382,Zm00001d037384	Zm00001d037384	Sobic.010G120200.1	0.5335	OS06T0289900-01	1.5994
Cluster_1568	Zm00001d037389,Zm00001d037375,Zm00001d037386	Zm00001d037386	Sobic.010G122400.4	0.2029	NA	NA
Cluster_1569	Zm00001d037391,Zm00001d037392	Zm00001d037392	Sobic.002G229500.1	3.1671	NA	NA
Cluster_1570	Zm00001d037397,Zm00001d037398	Zm00001d037397	Sobic.010G126900.2	0.5985	NA	NA
Cluster_1571	Zm00001d037411,Zm00001d037409	Zm00001d037409	Sobic.010G127600.1	0.5380	NA	NA
Cluster_1573	Zm00001d037496,Zm00001d037495	Zm00001d037495	Sobic.010G061800.1	0.1515	NA	NA
Cluster_1574	Zm00001d037550,Zm00001d037547	Zm00001d037547	Sobic.009G055300.1	0.5779	NA	NA
Cluster_1574	Zm00001d037550,Zm00001d037547	Zm00001d037550	Sobic.009G055100.1	0.4992	OS05T0162000-01	3.6447
Cluster_1576	Zm00001d037577,Zm00001d037579,Zm00001d037580	Zm00001d037577	Sobic.009G052300.3	0.3306	NA	NA
Cluster_1577	Zm00001d037610,Zm00001d037608	Zm00001d037610	Sobic.005G195200.2	0.8610	OS11T0634200-01	2.9419
Cluster_1578	Zm00001d037611,Zm00001d037619	Zm00001d037611	Sobic.009G068600.1	0.3014	NA	NA
Cluster_1578	Zm00001d037611,Zm00001d037619	Zm00001d037619	Sobic.009G065600.2	0.8468	NA	NA
Cluster_1579	Zm00001d037632,Zm00001d037631	Zm00001d037631	Sobic.009G064100.1	0.2566	NA	NA
Cluster_1579	Zm00001d037632,Zm00001d037631	Zm00001d037632	Sobic.009G064000.1	0.3070	OS05T0176700-01	0.6956
