Cluster_ID	Cluster_Genes	Maize_Gene	Sorghum_Gene	Orzya_Gene	Note
Cluster_2257	Zm00008a022927,Zm00008a022926	Zm00008a022926	Sobic.004G245200.1	NA	PASS
Cluster_2258	Zm00008a022956,Zm00008a022958	Zm00008a022956	Sobic.004G241300.1	OS02T0742900-01	PASS
Cluster_2259	Zm00008a022960,Zm00008a022961	Zm00008a022961	Sobic.002G229500.1	OS06T0686900-01	FAIL
Cluster_2262	Zm00008a022990,Zm00008a022985	Zm00008a022990	Sobic.004G237200.1	NA	PASS
Cluster_2264	Zm00008a022998,Zm00008a022999	Zm00008a022998	Sobic.004G236500.1	NA	PASS
Cluster_2267	Zm00008a023006,Zm00008a023007	Zm00008a023006	Sobic.004G235700.1	NA	PASS
Cluster_2268	Zm00008a023010,Zm00008a023011,Zm00008a023009	Zm00008a023009	Sobic.004G235000.1	OS02T0750500-01	PASS
Cluster_2269	Zm00008a023014,Zm00008a023015,Zm00008a023016	Zm00008a023014	Sobic.004G234700.1	OS02T0750800-00	PASS
Cluster_2269	Zm00008a023014,Zm00008a023015,Zm00008a023016	Zm00008a023016	Sobic.004G234500.1	OS02T0751100-01	PASS
Cluster_2270	Zm00008a023020,Zm00008a023021	Zm00008a023021	Sobic.004G234000.1	OS02T0751900-01	PASS
Cluster_2271	Zm00008a023042,Zm00008a023043	Zm00008a023042	Sobic.004G229300.1	NA	PASS
Cluster_2271	Zm00008a023042,Zm00008a023043	Zm00008a023043	Sobic.004G229200.1	NA	PASS
Cluster_2272	Zm00008a023061,Zm00008a023062	Zm00008a023061	Sobic.004G306400.1	NA	PASS
Cluster_2274	Zm00008a023099,Zm00008a023084,Zm00008a023102	Zm00008a023084	Sobic.004G309000.1	NA	PASS
Cluster_2274	Zm00008a023099,Zm00008a023084,Zm00008a023102	Zm00008a023099	Sobic.004G310200.1	OS02T0767400-01	PASS
Cluster_2275	Zm00008a023098,Zm00008a023101	Zm00008a023098	Sobic.004G310100.1	NA	PASS
Cluster_2275	Zm00008a023098,Zm00008a023101	Zm00008a023101	NA	OS02T0767300-01	true_syntenic
Cluster_2276	Zm00008a023103,Zm00008a023100	Zm00008a023100	NA	OS02T0767500-01	PASS
Cluster_2276	Zm00008a023103,Zm00008a023100	Zm00008a023103	Sobic.004G310300.1	NA	PASS
Cluster_2278	Zm00008a023162,Zm00008a023163	Zm00008a023162	Sobic.004G317200.1	NA	PASS
Cluster_2278	Zm00008a023162,Zm00008a023163	Zm00008a023163	Sobic.004G317401.1	NA	PASS
Cluster_2279	Zm00008a023164,Zm00008a023165,Zm00008a023166,Zm00008a023168	Zm00008a023168	Sobic.007G193800.1	NA	FAIL
Cluster_2280	Zm00008a023176,Zm00008a023177	Zm00008a023177	Sobic.004G319000.1	NA	PASS
Cluster_2280	Zm00008a023176,Zm00008a023177	Zm00008a023176	Sobic.004G318600.2	NA	PASS
Cluster_2282	Zm00008a023204,Zm00008a023203,Zm00008a023202	Zm00008a023204	Sobic.004G323000.1	OS02T0786900-01	PASS
Cluster_2283	Zm00008a019873,Zm00008a019872,Zm00008a019888,Zm00008a019874	Zm00008a019872	Sobic.001G193100.2	OS10T0518300-01	PASS
Cluster_2283	Zm00008a019873,Zm00008a019872,Zm00008a019888,Zm00008a019874	Zm00008a019888	Sobic.001G195000.1	NA	PASS
Cluster_2286	Zm00008a023238,Zm00008a023239	Zm00008a023238	Sobic.004G328300.1	NA	PASS
Cluster_2288	Zm00008a023258,Zm00008a023259	Zm00008a023259	Sobic.004G331600.1	NA	PASS
Cluster_2291	Zm00008a023283,Zm00008a023284	Zm00008a023283	Sobic.004G336600.1	NA	PASS
Cluster_2294	Zm00008a023304,Zm00008a023305	Zm00008a023304	Sobic.004G339100.1	NA	PASS
Cluster_2294	Zm00008a023304,Zm00008a023305	Zm00008a023305	Sobic.004G339200.1	NA	PASS
Cluster_2295	Zm00008a023312,Zm00008a023311	Zm00008a023312	Sobic.004G339800.1	NA	PASS
Cluster_2295	Zm00008a023312,Zm00008a023311	Zm00008a023311	Sobic.004G339700.1	OS02T0809900-01	PASS
Cluster_2296	Zm00008a023316,Zm00008a023317	Zm00008a023317	Sobic.004G340900.1	NA	PASS
Cluster_2296	Zm00008a023316,Zm00008a023317	Zm00008a023316	Sobic.004G340500.1	OS02T0812500-01	PASS
Cluster_2297	Zm00008a023369,Zm00008a023370	Zm00008a023369	Sobic.004G352600.1	NA	PASS
Cluster_2297	Zm00008a023369,Zm00008a023370	Zm00008a023370	Sobic.004G352700.1	OS02T0826200-01	PASS
Cluster_2299	Zm00008a019893,Zm00008a019894	Zm00008a019893	Sobic.001G196500.1	NA	PASS
Cluster_2303	Zm00008a019930,Zm00008a019929	Zm00008a019930	Sobic.001G202600.1	NA	PASS
Cluster_2304	Zm00008a019101,Zm00008a019086	Zm00008a019101	Sobic.001G033400.1	NA	PASS
Cluster_2304	Zm00008a019101,Zm00008a019086	Zm00008a019086	Sobic.001G029900.1	OS03T0825800-01	PASS
Cluster_2305	Zm00008a019106,Zm00008a019105,Zm00008a019104	Zm00008a019104	Sobic.001G034300.3	NA	PASS
Cluster_2306	Zm00008a018976,Zm00008a018979,Zm00008a018969	Zm00008a018976	Sobic.003G221500.1	OS01T0617700-01	FAIL
Cluster_2307	Zm00008a019949,Zm00008a019946	Zm00008a019946	Sobic.001G210300.1	NA	PASS
Cluster_2309	Zm00008a019954,Zm00008a019950	Zm00008a019954	Sobic.001G209000.1	NA	PASS
Cluster_2310	Zm00008a019968,Zm00008a019983,Zm00008a019982,Zm00008a019981	Zm00008a019981	Sobic.001G214600.1	NA	PASS
Cluster_2313	Zm00008a019121,Zm00008a019122	Zm00008a019121	Sobic.001G037800.1	NA	PASS
Cluster_2313	Zm00008a019121,Zm00008a019122	Zm00008a019122	Sobic.001G037900.1	NA	PASS
Cluster_2315	Zm00008a019135,Zm00008a019134	Zm00008a019135	Sobic.001G040100.1	NA	PASS
Cluster_2315	Zm00008a019135,Zm00008a019134	Zm00008a019134	Sobic.001G040000.2	NA	PASS
Cluster_2319	Zm00008a020060,Zm00008a020061	Zm00008a020060	Sobic.001G226100.1	NA	PASS
Cluster_2319	Zm00008a020060,Zm00008a020061	Zm00008a020061	Sobic.001G226200.1	NA	PASS
Cluster_2320	Zm00008a020064,Zm00008a020063	Zm00008a020064	Sobic.001G226600.2	OS10T0465700-01	PASS
Cluster_2322	Zm00008a019149,Zm00008a019150	Zm00008a019150	Sobic.001G041900.1	NA	PASS
Cluster_2326	Zm00008a020106,Zm00008a020105,Zm00008a020104,Zm00008a020093	Zm00008a020093	Sobic.001G235500.1	NA	PASS
Cluster_2329	Zm00008a019170,Zm00008a019171	Zm00008a019171	Sobic.001G046600.1	OS11T0296900-00	PASS
Cluster_2335	Zm00008a020172,Zm00008a020171	Zm00008a020171	Sobic.001G256400.3	OS10T0400250-00	PASS
Cluster_2339	Zm00008a020192,Zm00008a020193	Zm00008a020192	Sobic.001G259300.1	NA	PASS
Cluster_2341	Zm00008a020198,Zm00008a020197	Zm00008a020198	Sobic.001G260800.1	NA	PASS
Cluster_2343	Zm00008a019201,Zm00008a019202	Zm00008a019201	Sobic.001G053000.1	NA	PASS
Cluster_2344	Zm00008a019205,Zm00008a019206	Zm00008a019206	Sobic.001G054800.2	NA	PASS
Cluster_2346	Zm00008a020229,Zm00008a020228	Zm00008a020229	NA	OS10T0140300-01	SynMap_Chosen
Cluster_2346	Zm00008a020229,Zm00008a020228	Zm00008a020228	Sobic.001G269200.1	OS10T0140300-01	FAIL
Cluster_2347	Zm00008a020236,Zm00008a020235	Zm00008a020236	Sobic.001G266500.1	NA	FAIL
Cluster_2348	Zm00008a019210,Zm00008a019209	Zm00008a019210	Sobic.001G056000.1	NA	PASS
Cluster_2349	Zm00008a020244,Zm00008a020245,Zm00008a020247	Zm00008a020244	Sobic.001G048900.1	OS10T0177200-02	FAIL
Cluster_2350	Zm00008a020248,Zm00008a020249	Zm00008a020248	Sobic.001G271500.1	NA	FAIL
Cluster_2350	Zm00008a020248,Zm00008a020249	Zm00008a020249	Sobic.001G271200.1	NA	FAIL
Cluster_2351	Zm00008a020254,Zm00008a020253	Zm00008a020253	Sobic.004G243800.1	NA	FAIL
Cluster_2352	Zm00008a019212,Zm00008a019213	Zm00008a019213	Sobic.001G056200.1	NA	PASS
Cluster_2353	Zm00008a020275,Zm00008a020276	Zm00008a020276	Sobic.010G230000.1	NA	PASS
Cluster_2360	Zm00008a020327,Zm00008a020326,Zm00008a020324	Zm00008a020324	Sobic.010G231100.2	NA	PASS
Cluster_2360	Zm00008a020327,Zm00008a020326,Zm00008a020324	Zm00008a020326	Sobic.010G231300.1	NA	PASS
Cluster_2360	Zm00008a020327,Zm00008a020326,Zm00008a020324	Zm00008a020327	Sobic.010G231500.1	NA	PASS
Cluster_2362	Zm00008a020339,Zm00008a020340	Zm00008a020339	Sobic.010G232500.1	NA	PASS
Cluster_2363	Zm00008a020349,Zm00008a020352,Zm00008a020351,Zm00008a020347,Zm00008a020348	Zm00008a020349	Sobic.010G233500.1	NA	PASS
Cluster_2368	Zm00008a020400,Zm00008a020401,Zm00008a020404,Zm00008a020405	Zm00008a020401	Sobic.010G241900.1	OS06T0692100-01	PASS
Cluster_2368	Zm00008a020400,Zm00008a020401,Zm00008a020404,Zm00008a020405	Zm00008a020405	Sobic.010G241500.1	NA	PASS
Cluster_2369	Zm00008a019267,Zm00008a019276	Zm00008a019267	NA	OS06T0498000-00	true_syntenic
Cluster_2369	Zm00008a019267,Zm00008a019276	Zm00008a019276	Sobic.001G069400.2	NA	PASS
Cluster_2370	Zm00008a020415,Zm00008a020416	Zm00008a020416	Sobic.010G240800.1	NA	PASS
Cluster_2372	Zm00008a019284,Zm00008a019285	Zm00008a019285	Sobic.001G070700.1	NA	PASS
Cluster_2373	Zm00008a020439,Zm00008a020438,Zm00008a020437,Zm00008a020441	Zm00008a020437	Sobic.010G245300.1	NA	PASS
Cluster_2373	Zm00008a020439,Zm00008a020438,Zm00008a020437,Zm00008a020441	Zm00008a020438	Sobic.010G245400.1	NA	PASS
Cluster_2373	Zm00008a020439,Zm00008a020438,Zm00008a020437,Zm00008a020441	Zm00008a020439	Sobic.010G245500.1	OS06T0695400-01	PASS
Cluster_2374	Zm00008a020446,Zm00008a020445,Zm00008a020448	Zm00008a020445	Sobic.010G246400.1	NA	PASS
Cluster_2374	Zm00008a020446,Zm00008a020445,Zm00008a020448	Zm00008a020446	Sobic.010G246600.1	OS06T0696600-01	PASS
Cluster_2376	Zm00008a020450,Zm00008a020451	Zm00008a020451	Sobic.010G247200.1	NA	PASS
Cluster_2378	Zm00008a020464,Zm00008a020465	Zm00008a020464	Sobic.010G248400.1	NA	PASS
Cluster_2378	Zm00008a020464,Zm00008a020465	Zm00008a020465	Sobic.010G248700.1	NA	PASS
Cluster_2382	Zm00008a020509,Zm00008a020510	Zm00008a020509	Sobic.007G054200.1	NA	FAIL
Cluster_2384	Zm00008a020524,Zm00008a020525	Zm00008a020524	Sobic.010G255500.1	NA	PASS
Cluster_2385	Zm00008a020529,Zm00008a020545	Zm00008a020529	Sobic.010G256000.1	OS02T0191200-00	PASS
Cluster_2385	Zm00008a020529,Zm00008a020545	Zm00008a020545	Sobic.010G258600.1	OS09T0412900-01	PASS
Cluster_2386	Zm00008a020531,Zm00008a020530	Zm00008a020530	Sobic.010G256400.1	NA	PASS
Cluster_2386	Zm00008a020531,Zm00008a020530	Zm00008a020531	Sobic.010G256600.2	NA	PASS
Cluster_2388	Zm00008a020543,Zm00008a020546	Zm00008a020546	Sobic.010G258700.1	NA	PASS
Cluster_2388	Zm00008a020543,Zm00008a020546	Zm00008a020543	Sobic.010G258500.1	NA	PASS
Cluster_2390	Zm00008a020556,Zm00008a020557	Zm00008a020556	Sobic.010G260000.2	OS06T0710800-01	PASS
Cluster_2392	Zm00008a020562,Zm00008a020563	Zm00008a020563	Sobic.010G261300.1	NA	PASS
Cluster_2393	Zm00008a020576,Zm00008a020577	Zm00008a020577	Sobic.010G264300.2	OS06T0714100-01	PASS
Cluster_2394	Zm00008a020588,Zm00008a020587	Zm00008a020588	Sobic.010G266100.1	NA	PASS
Cluster_2395	Zm00008a020600,Zm00008a020599,Zm00008a020586	Zm00008a020600	Sobic.010G267700.1	NA	PASS
Cluster_2396	Zm00008a019331,Zm00008a019332	Zm00008a019331	Sobic.001G077900.1	NA	PASS
Cluster_2396	Zm00008a019331,Zm00008a019332	Zm00008a019332	Sobic.001G423000.2	NA	FALSE
Cluster_2397	Zm00008a020617,Zm00008a020619,Zm00008a020618	Zm00008a020617	Sobic.010G270700.2	NA	PASS
Cluster_2397	Zm00008a020617,Zm00008a020619,Zm00008a020618	Zm00008a020618	Sobic.010G270800.1	NA	PASS
Cluster_2397	Zm00008a020617,Zm00008a020619,Zm00008a020618	Zm00008a020619	Sobic.010G270900.1	NA	PASS
Cluster_2398	Zm00008a019336,Zm00008a019337	Zm00008a019336	Sobic.001G078400.1	NA	PASS
Cluster_2404	Zm00008a019345,Zm00008a019356	Zm00008a019345	Sobic.001G079100.1	NA	PASS
Cluster_2404	Zm00008a019345,Zm00008a019356	Zm00008a019356	Sobic.001G081700.1	OS03T0761000-01	PASS
Cluster_2405	Zm00008a020675,Zm00008a020674	Zm00008a020674	Sobic.008G002000.1	NA	FAIL
Cluster_2407	Zm00008a020707,Zm00008a020706	Zm00008a020706	Sobic.004G004400.1	NA	PASS
Cluster_2407	Zm00008a020707,Zm00008a020706	Zm00008a020707	Sobic.004G004500.1	NA	PASS
Cluster_2411	Zm00008a020734,Zm00008a020730,Zm00008a020715	Zm00008a020715	Sobic.004G005300.2	NA	PASS
Cluster_2413	Zm00008a020737,Zm00008a020732	Zm00008a020732	Sobic.009G194000.1	OS01T0580100-02	FAIL
Cluster_2414	Zm00008a020735,Zm00008a020738	Zm00008a020735	NA	OS02T0727500-01	PASS
Cluster_2414	Zm00008a020735,Zm00008a020738	Zm00008a020738	Sobic.004G009100.1	NA	PASS
Cluster_2415	Zm00008a020744,Zm00008a020745	Zm00008a020745	Sobic.004G010900.1	NA	PASS
Cluster_2417	Zm00008a020766,Zm00008a020753	Zm00008a020753	Sobic.004G012200.1	OS02T0116700-01	PASS
Cluster_2419	Zm00008a019384,Zm00008a019379,Zm00008a019383	Zm00008a019379	Sobic.001G085300.1	NA	PASS
Cluster_2425	Zm00008a020788,Zm00008a020791,Zm00008a020799,Zm00008a020787	Zm00008a020791	Sobic.004G019500.1	NA	PASS
Cluster_2427	Zm00008a020814,Zm00008a020813	Zm00008a020813	Sobic.004G022300.1	NA	PASS
Cluster_2428	Zm00008a020833,Zm00008a020832	Zm00008a020833	Sobic.004G025400.1	NA	PASS
Cluster_2428	Zm00008a020833,Zm00008a020832	Zm00008a020832	Sobic.004G025300.1	OS02T0126800-01	PASS
Cluster_2429	Zm00008a019398,Zm00008a019399	Zm00008a019398	Sobic.001G089000.1	NA	PASS
Cluster_2429	Zm00008a019398,Zm00008a019399	Zm00008a019399	Sobic.001G089300.2	NA	PASS
Cluster_2430	Zm00008a019404,Zm00008a019406	Zm00008a019404	Sobic.001G090300.1	NA	PASS
Cluster_2431	Zm00008a019410,Zm00008a019408,Zm00008a019409,Zm00008a019407	Zm00008a019410	Sobic.001G090600.1	NA	PASS
Cluster_2432	Zm00008a020857,Zm00008a020858	Zm00008a020858	Sobic.004G030200.1	NA	PASS
Cluster_2433	Zm00008a020873,Zm00008a020872	Zm00008a020872	Sobic.004G031800.1	OS02T0133100-01	PASS
Cluster_2433	Zm00008a020873,Zm00008a020872	Zm00008a020873	Sobic.004G031900.1	NA	PASS
Cluster_2434	Zm00008a020890,Zm00008a020891	Zm00008a020890	Sobic.004G034300.1	NA	PASS
Cluster_2437	Zm00008a020918,Zm00008a020916,Zm00008a020917	Zm00008a020916	Sobic.005G109400.1	OS02T0139500-01	PASS
Cluster_2441	Zm00008a019427,Zm00008a019428	Zm00008a019427	Sobic.001G095200.1	NA	PASS
Cluster_2441	Zm00008a019427,Zm00008a019428	Zm00008a019428	Sobic.010G055800.1	OS06T0171700-01	FALSE
Cluster_2442	Zm00008a020951,Zm00008a020959	Zm00008a020951	Sobic.004G042600.1	NA	PASS
Cluster_2445	Zm00008a021006,Zm00008a021007	Zm00008a021006	Sobic.004G053600.1	NA	PASS
Cluster_2446	Zm00008a021016,Zm00008a021018	Zm00008a021016	Sobic.004G054700.1	OS02T0168900-01	PASS
Cluster_2449	Zm00008a021052,Zm00008a021051	Zm00008a021051	Sobic.004G058900.1	NA	PASS
Cluster_2452	Zm00008a019461,Zm00008a019462	Zm00008a019462	Sobic.010G165000.1	NA	FALSE
Cluster_2454	Zm00008a021087,Zm00008a021086	Zm00008a021087	Sobic.004G062200.2	NA	PASS
Cluster_2455	Zm00008a019468,Zm00008a019469	Zm00008a019469	Sobic.001G104500.1	OS03T0729500-01	PASS
Cluster_2460	Zm00008a019485,Zm00008a019486	Zm00008a019486	Sobic.001G107600.1	NA	PASS
Cluster_2462	Zm00008a021127,Zm00008a021128	Zm00008a021128	Sobic.004G065900.1	NA	PASS
Cluster_2466	Zm00008a021166,Zm00008a021171,Zm00008a021163,Zm00008a021173	Zm00008a021166	Sobic.004G068800.1	NA	PASS
Cluster_2469	Zm00008a018986,Zm00008a018987	Zm00008a018986	Sobic.001G003600.1	NA	PASS
Cluster_2472	Zm00008a019518,Zm00008a019509	Zm00008a019518	Sobic.001G113800.1	NA	PASS
Cluster_2472	Zm00008a019518,Zm00008a019509	Zm00008a019509	Sobic.001G111300.1	OS03T0719850-00	PASS
Cluster_2473	Zm00008a021204,Zm00008a021202	Zm00008a021204	Sobic.004G072900.1	NA	PASS
Cluster_2473	Zm00008a021204,Zm00008a021202	Zm00008a021202	Sobic.004G072400.1	OS02T0189200-01	PASS
Cluster_2479	Zm00008a024805,Zm00008a024801	Zm00008a024805	Sobic.010G181000.1	NA	PASS
Cluster_2482	Zm00008a024836,Zm00008a024835	Zm00008a024835	Sobic.010G172400.1	NA	PASS
Cluster_2484	Zm00008a024855,Zm00008a024856	Zm00008a024855	Sobic.010G165100.1	NA	PASS
Cluster_2485	Zm00008a024862,Zm00008a024863,Zm00008a024864	Zm00008a024862	Sobic.010G162900.1	NA	PASS
Cluster_2485	Zm00008a024862,Zm00008a024863,Zm00008a024864	Zm00008a024863	Sobic.010G162800.1	OS11T0495950-00	PASS
Cluster_2485	Zm00008a024862,Zm00008a024863,Zm00008a024864	Zm00008a024864	Sobic.010G162500.1	OS06T0548200-01	PASS
Cluster_2486	Zm00008a024874,Zm00008a024875	Zm00008a024875	Sobic.010G157500.1	OS06T0535200-01	PASS
Cluster_2487	Zm00008a024884,Zm00008a024885	Zm00008a024885	Sobic.010G154000.1	NA	PASS
Cluster_2490	Zm00008a024902,Zm00008a024901,Zm00008a024900	Zm00008a024901	Sobic.010G069700.1	NA	PASS
Cluster_2492	Zm00008a024930,Zm00008a024922	Zm00008a024930	Sobic.010G077000.1	NA	PASS
Cluster_2492	Zm00008a024930,Zm00008a024922	Zm00008a024922	Sobic.010G076600.1	NA	PASS
Cluster_2493	Zm00008a024942,Zm00008a024941,Zm00008a024940	Zm00008a024942	Sobic.001G415500.1	NA	FAIL
Cluster_2494	Zm00008a023432,Zm00008a023435	Zm00008a023435	Sobic.007G003700.1	NA	PASS
Cluster_2495	Zm00008a024958,Zm00008a024957	Zm00008a024958	Sobic.010G079300.1	NA	PASS
Cluster_2497	Zm00008a024971,Zm00008a024972	Zm00008a024972	Sobic.010G150800.1	NA	FAIL
Cluster_2502	Zm00008a025013,Zm00008a025014,Zm00008a025015	Zm00008a025013	Sobic.010G082300.1	OS06T0212500-01	PASS
Cluster_2505	Zm00008a025022,Zm00008a025030	Zm00008a025030	Sobic.010G091100.1	NA	PASS
Cluster_2506	Zm00008a025045,Zm00008a025044	Zm00008a025044	Sobic.010G093100.1	NA	PASS
Cluster_2507	Zm00008a025058,Zm00008a025061,Zm00008a025060	Zm00008a025058	Sobic.010G096400.1	NA	PASS
Cluster_2507	Zm00008a025058,Zm00008a025061,Zm00008a025060	Zm00008a025061	Sobic.010G096700.1	NA	PASS
Cluster_2509	Zm00008a025082,Zm00008a025081	Zm00008a025082	Sobic.010G101000.1	NA	PASS
Cluster_2510	Zm00008a025093,Zm00008a025094	Zm00008a025094	Sobic.010G102600.2	OS06T0249500-00	PASS
Cluster_2512	Zm00008a025116,Zm00008a025115	Zm00008a025115	Sobic.010G111800.2	NA	PASS
Cluster_2515	Zm00008a025153,Zm00008a025137	Zm00008a025153	Sobic.010G118300.1	NA	PASS
Cluster_2516	Zm00008a025167,Zm00008a025168,Zm00008a025156,Zm00008a025165	Zm00008a025156	Sobic.010G119300.1	NA	PASS
Cluster_2516	Zm00008a025167,Zm00008a025168,Zm00008a025156,Zm00008a025165	Zm00008a025165	Sobic.010G120600.1	NA	PASS
Cluster_2516	Zm00008a025167,Zm00008a025168,Zm00008a025156,Zm00008a025165	Zm00008a025168	Sobic.010G120200.1	OS06T0289900-01	PASS
Cluster_2517	Zm00008a025171,Zm00008a025158,Zm00008a025174	Zm00008a025171	Sobic.010G122400.4	NA	PASS
Cluster_2519	Zm00008a025180,Zm00008a025179,Zm00008a025177	Zm00008a025179	Sobic.010G126900.2	NA	PASS
Cluster_2520	Zm00008a025189,Zm00008a025191,Zm00008a025181	Zm00008a025181	Sobic.010G126700.1	NA	PASS
Cluster_2520	Zm00008a025189,Zm00008a025191,Zm00008a025181	Zm00008a025189	Sobic.010G127600.1	NA	PASS
Cluster_2521	Zm00008a025205,Zm00008a025206	Zm00008a025206	Sobic.010G135000.1	NA	FAIL
Cluster_2522	Zm00008a025213,Zm00008a025212	Zm00008a025212	Sobic.010G083000.1	NA	FAIL
Cluster_2525	Zm00008a025265,Zm00008a025266	Zm00008a025265	Sobic.009G057900.1	NA	PASS
Cluster_2525	Zm00008a025265,Zm00008a025266	Zm00008a025266	Sobic.009G057800.1	NA	PASS
Cluster_2526	Zm00008a025289,Zm00008a025290	Zm00008a025289	Sobic.009G055300.1	NA	PASS
Cluster_2526	Zm00008a025289,Zm00008a025290	Zm00008a025290	Sobic.009G055100.1	OS05T0162000-01	PASS
Cluster_2530	Zm00008a025333,Zm00008a025330	Zm00008a025333	Sobic.005G195200.2	OS11T0634200-01	FAIL
Cluster_2532	Zm00008a025343,Zm00008a025334	Zm00008a025334	Sobic.009G068600.1	NA	PASS
Cluster_2532	Zm00008a025343,Zm00008a025334	Zm00008a025343	Sobic.009G065600.2	NA	PASS
Cluster_2535	Zm00008a025389,Zm00008a025383,Zm00008a025381,Zm00008a025382	Zm00008a025381	Sobic.009G061400.1	NA	PASS
Cluster_2535	Zm00008a025389,Zm00008a025383,Zm00008a025381,Zm00008a025382	Zm00008a025382	Sobic.009G060800.1	NA	PASS
Cluster_2535	Zm00008a025389,Zm00008a025383,Zm00008a025381,Zm00008a025382	Zm00008a025389	Sobic.009G070500.1	OS05T0188700-01	PASS
Cluster_2536	Zm00008a025388,Zm00008a025387	Zm00008a025388	Sobic.009G070700.1	NA	PASS
Cluster_2538	Zm00008a025417,Zm00008a025403,Zm00008a025402	Zm00008a025402	Sobic.009G067000.1	NA	PASS
Cluster_2540	Zm00008a025423,Zm00008a025410	Zm00008a025410	Sobic.009G066100.1	OS05T0179950-00	FAIL
Cluster_2542	Zm00008a025445,Zm00008a025444	Zm00008a025444	Sobic.009G074900.1	OS12T0162800-01	PASS
Cluster_2544	Zm00008a025466,Zm00008a025465,Zm00008a025464	Zm00008a025465	Sobic.009G014900.1	NA	FAIL
Cluster_2547	Zm00008a025492,Zm00008a025489,Zm00008a025490,Zm00008a025491	Zm00008a025492	Sobic.009G087900.1	NA	PASS
Cluster_2551	Zm00008a025533,Zm00008a025526	Zm00008a025526	Sobic.009G082700.1	NA	PASS
Cluster_2551	Zm00008a025533,Zm00008a025526	Zm00008a025533	Sobic.009G079100.1	NA	PASS
Cluster_2556	Zm00008a025596,Zm00008a025595	Zm00008a025595	Sobic.009G112800.2	NA	PASS
Cluster_2557	Zm00008a025605,Zm00008a025604	Zm00008a025604	Sobic.009G110500.2	NA	PASS
Cluster_2557	Zm00008a025605,Zm00008a025604	Zm00008a025605	Sobic.009G110400.1	NA	PASS
Cluster_2559	Zm00008a025618,Zm00008a025621,Zm00008a025622	Zm00008a025621	Sobic.009G106800.1	NA	PASS
Cluster_2559	Zm00008a025618,Zm00008a025621,Zm00008a025622	Zm00008a025622	Sobic.009G106700.1	NA	PASS
Cluster_2561	Zm00008a025629,Zm00008a025630	Zm00008a025629	Sobic.009G105500.1	NA	PASS
Cluster_2561	Zm00008a025629,Zm00008a025630	Zm00008a025630	Sobic.009G105500.1	OS11T0133001-01	PASS
Cluster_2564	Zm00008a025642,Zm00008a025644	Zm00008a025644	Sobic.009G104500.1	NA	PASS
Cluster_2565	Zm00008a025649,Zm00008a025650	Zm00008a025650	Sobic.009G103900.1	NA	PASS
Cluster_2567	Zm00008a025676,Zm00008a025675	Zm00008a025676	Sobic.009G170200.1	NA	FAIL
Cluster_2568	Zm00008a025679,Zm00008a025678	Zm00008a025678	Sobic.009G099200.1	NA	PASS
Cluster_2568	Zm00008a025679,Zm00008a025678	Zm00008a025679	Sobic.009G099200.1	OS05T0339000-01	PASS
Cluster_2569	Zm00008a025686,Zm00008a025688	Zm00008a025686	Sobic.009G119200.1	NA	PASS
Cluster_2569	Zm00008a025686,Zm00008a025688	Zm00008a025688	Sobic.009G119400.1	NA	PASS
Cluster_2571	Zm00008a025700,Zm00008a025699	Zm00008a025700	Sobic.009G122000.1	NA	PASS
Cluster_2571	Zm00008a025700,Zm00008a025699	Zm00008a025699	Sobic.009G121900.1	NA	PASS
Cluster_2573	Zm00008a025713,Zm00008a025714	Zm00008a025713	Sobic.009G122600.1	NA	PASS
Cluster_2573	Zm00008a025713,Zm00008a025714	Zm00008a025714	Sobic.009G122500.1	NA	PASS
Cluster_2575	Zm00008a025732,Zm00008a025731	Zm00008a025732	Sobic.009G126300.1	NA	PASS
Cluster_2576	Zm00008a025737,Zm00008a025753	Zm00008a025737	Sobic.009G030600.1	NA	FALSE
Cluster_2576	Zm00008a025737,Zm00008a025753	Zm00008a025753	Sobic.009G129700.1	OS05T0398800-01	PASS
Cluster_2579	Zm00008a025775,Zm00008a025774	Zm00008a025775	Sobic.009G132900.1	NA	PASS
Cluster_2579	Zm00008a025775,Zm00008a025774	Zm00008a025774	Sobic.009G132000.2	OS05T0404400-01	PASS
Cluster_2580	Zm00008a025788,Zm00008a025790	Zm00008a025790	Sobic.009G136200.1	NA	PASS
Cluster_2581	Zm00008a025791,Zm00008a025778	Zm00008a025778	Sobic.009G134600.1	NA	PASS
Cluster_2581	Zm00008a025791,Zm00008a025778	Zm00008a025791	Sobic.009G136300.1	NA	PASS
Cluster_2582	Zm00008a025801,Zm00008a025800,Zm00008a025799,Zm00008a025798,Zm00008a025795,Zm00008a025794,Zm00008a025797,Zm00008a025796	Zm00008a025796	Sobic.009G136800.1	NA	PASS
Cluster_2582	Zm00008a025801,Zm00008a025800,Zm00008a025799,Zm00008a025798,Zm00008a025795,Zm00008a025794,Zm00008a025797,Zm00008a025796	Zm00008a025797	Sobic.009G136900.1	NA	PASS
Cluster_2583	Zm00008a025811,Zm00008a025816,Zm00008a025817	Zm00008a025811	Sobic.009G140000.1	NA	PASS
Cluster_2583	Zm00008a025811,Zm00008a025816,Zm00008a025817	Zm00008a025817	Sobic.009G140300.1	NA	PASS
Cluster_2584	Zm00008a025836,Zm00008a025820,Zm00008a025830	Zm00008a025820	Sobic.009G140500.1	NA	PASS
Cluster_2584	Zm00008a025836,Zm00008a025820,Zm00008a025830	Zm00008a025830	Sobic.009G142200.1	NA	PASS
