Anchor	Maize1	Maize2
Sobic.004G309300.1.v3.1	Zm00001d018161_T001	Zm00001d052164_T002
Sobic.009G257800.1.v3.1	NA	Zm00001d009763_T001
Sobic.003G307700.1.v3.1	Zm00001d043339_T001	Zm00001d012664_T001
Sobic.001G429300.1.v3.1	Zm00001d028514_T001	Zm00001d047875_T003
Sobic.001G461900.1.v3.1	Zm00001d028040_T002	Zm00001d048122_T003
Sobic.004G215500.1.v3.1	NA	Zm00001d051110_T001
Sobic.002G363100.2.v3.1	Zm00001d022042_T001	Zm00001d006760_T001
Sobic.003G388900.1.v3.1	Zm00001d042508_T001	NA
Sobic.004G166900.1.v3.1	Zm00001d016714_T002	NA
Sobic.010G099300.1.v3.1	NA	Zm00001d037264_T002
Sobic.009G226800.2.v3.1	Zm00001d038961_T001	NA
Sobic.004G040100.1.v3.1	Zm00001d015268_T001	Zm00001d053880_T001
Sobic.001G440800.1.v3.1	Zm00001d028380_T001	Zm00001d047960_T001
Sobic.001G179100.1.v3.1	Zm00001d033098_T001	Zm00001d013781_T001
Sobic.008G140700.1.v3.1	Zm00001d030774_T003	NA
Sobic.007G180000.2.v3.1	NA	Zm00001d053197_T002
Sobic.001G325200.1.v3.1	Zm00001d029626_T004	NA
Sobic.002G304100.1.v3.1	Zm00001d021507_T001	Zm00001d006377_T001
Sobic.002G254800.1.v3.1	Zm00001d021015_T003	NA
Sobic.002G255400.1.v3.1	Zm00001d021021_T001	NA
Sobic.006G114500.1.v3.1	Zm00001d003352_T001	Zm00001d025658_T001
Sobic.008G186800.1.v3.1	Zm00001d031199_T001	NA
Sobic.002G019200.2.v3.1	Zm00001d018716_T001	Zm00001d007973_T001
Sobic.009G224600.1.v3.1	Zm00001d038931_T002	NA
Sobic.009G192800.1.v3.1	Zm00001d038668_T001	NA
Sobic.002G340000.2.v3.1	Zm00001d021799_T031	NA
Sobic.002G333500.1.v3.1	Zm00001d021727_T001,Zm00001d021729_T001	NA
Sobic.003G366200.1.v3.1	Zm00001d042749_T001	Zm00001d012281_T001
Sobic.006G163600.3.v3.1	Zm00001d002801_T001	Zm00001d025960_T002
Sobic.003G361500.1.v3.1	Zm00001d042807_T001	NA
Sobic.002G275200.1.v3.1	Zm00001d021294_T001	NA
Sobic.006G135000.1.v3.1	NA	Zm00001d025767_T002
Sobic.009G251000.1.v3.1	NA	Zm00001d009723_T001
Sobic.002G040500.1.v3.1	Zm00001d018839_T001	Zm00001d007918_T001
Sobic.003G000900.1.v3.1	Zm00001d039251_T001	NA
Sobic.001G313000.1.v3.1	Zm00001d029761_T001	NA
Sobic.009G216300.1.v3.1	Zm00001d038875_T001	NA
Sobic.006G131700.2.v3.1	Zm00001d003196_T001	NA
Sobic.001G009400.1.v3.1	Zm00001d034870_T001	NA
Sobic.010G253800.1.v3.1	Zm00001d014696_T002	NA
Sobic.001G098100.1.v3.1	Zm00001d033928_T001	NA
Sobic.006G122500.1.v3.1	Zm00001d003276_T001	NA
Sobic.002G222700.1.v3.1	NA	Zm00001d005859_T001
Sobic.001G200200.1.v3.1	Zm00001d032516_T001	NA
Sobic.006G134400.1.v3.1	Zm00001d003167_T001	Zm00001d025763_T002
Sobic.003G211100.1.v3.1	Zm00001d044407_T001	NA
Sobic.001G040300.1.v3.1	Zm00001d034600_T001	NA
Sobic.001G421000.1.v3.1	Zm00001d028615_T001	Zm00001d047807_T001
Sobic.001G183100.1.v3.1	Zm00001d033075_T001	Zm00001d013801_T001
Sobic.006G177200.1.v3.1	Zm00001d002684_T001	NA
Sobic.001G442800.1.v3.1	Zm00001d028363_T001	NA
Sobic.003G125332.1.v3.1	Zm00001d040331_T001	NA
Sobic.003G152600.1.v3.1	Zm00001d040715_T001	NA
Sobic.004G164100.1.v3.1	Zm00001d016690_T001	NA
Sobic.009G203400.1.v3.1	Zm00001d038793_T001	Zm00001d010795_T001
Sobic.010G171501.1.v3.1	NA	Zm00001d036964_T001
Sobic.002G106600.1.v3.1	Zm00001d019374_T001	NA
Sobic.001G350600.1.v3.1	Zm00001d029393_T001	Zm00001d047218_T001
Sobic.002G418200.1.v3.1	Zm00001d022440_T001	Zm00001d007173_T002
Sobic.005G198000.1.v3.1	Zm00001d048763_T001	Zm00001d007650_T002
Sobic.003G007600.1.v3.1	Zm00001d039297_T001	NA
Sobic.001G284600.1.v3.1	Zm00001d030103_T001	NA
Sobic.001G302200.2.v3.1	Zm00001d029920_T001	Zm00001d047104_T001
Sobic.001G365200.1.v3.1	Zm00001d029231_T001	NA
Sobic.006G238700.1.v3.1	Zm00001d002090_T001	NA
Sobic.009G000100.1.v3.1	Zm00001d035776_T001	NA
Sobic.010G079000.1.v3.1	Zm00001d044970_T001	NA
Sobic.009G221500.1.v3.1	Zm00001d038908_T001	NA
Sobic.005G031400.1.v3.1	Zm00001d052478_T001	NA
Sobic.007G213600.1.v3.1	NA	Zm00001d052873_T001
Sobic.003G023400.1.v3.1	NA	Zm00001d008906_T001
Sobic.009G033900.1.v3.1	NA	Zm00001d010915_T001
Sobic.007G173200.1.v3.1	Zm00001d031992_T001	NA
Sobic.003G132400.1.v3.1	Zm00001d040465_T001	NA
Sobic.006G156300.1.v3.1	Zm00001d002865_T002	Zm00001d025911_T001
Sobic.007G038700.1.v3.1	Zm00001d024632_T002	NA
Sobic.002G058700.2.v3.1	Zm00001d019041_T001	Zm00001d007799_T001
Sobic.007G117100.1.v3.1	Zm00001d032328_T005	Zm00001d050242_T002
Sobic.001G146200.1.v3.1	Zm00001d033462_T001	Zm00001d013616_T001
Sobic.001G108200.1.v3.1	Zm00001d033840_T001	NA
Sobic.004G025800.1.v3.1	Zm00001d015115_T001	NA
Sobic.004G302400.1.v3.1	Zm00001d017396_T001	Zm00001d051294_T001
Sobic.003G336500.1.v3.1	Zm00001d043080_T001	Zm00001d012517_T001
Sobic.010G037200.1.v3.1	NA	Zm00001d036164_T001
Sobic.004G344200.1.v3.1	Zm00001d018475_T001	NA
Sobic.001G446100.1.v3.1	NA	Zm00001d047989_T002
Sobic.010G016300.1.v3.1	Zm00001d045513_T001	Zm00001d035999_T001
Sobic.001G493600.1.v3.1	Zm00001d027808_T001	NA
Sobic.002G007800.1.v3.1	Zm00001d018647_T001	NA
Sobic.002G113900.1.v3.1	Zm00001d019472_T002	NA
Sobic.005G155900.1.v3.1	Zm00001d053124_T001	NA
Sobic.002G252700.1.v3.1	NA	Zm00001d006050_T001
Sobic.006G228100.1.v3.1	Zm00001d002192_T003	NA
Sobic.006G109500.1.v3.1	NA	Zm00001d025626_T002
Sobic.004G147300.1.v3.1	Zm00001d016505_T002	NA
Sobic.009G058600.2.v3.1	NA	Zm00001d009823_T001
Sobic.004G082600.1.v3.1	Zm00001d015791_T001	NA
Sobic.007G212300.1.v3.1	Zm00001d031422_T001	Zm00001d052888_T003
Sobic.002G302100.1.v3.1	Zm00001d021321_T001	NA
Sobic.009G066500.1.v3.1	Zm00001d037713_T001	NA
Sobic.002G159100.1.v3.1	Zm00001d020002_T002	NA
Sobic.008G067100.1.v3.1	NA	Zm00001d041829_T001
Sobic.006G258900.1.v3.1	Zm00001d001908_T001	Zm00001d026562_T001
Sobic.004G210800.2.v3.1	Zm00001d017174_T001	NA
Sobic.002G227100.1.v3.1	NA	Zm00001d005898_T001
Sobic.001G052300.1.v3.1	Zm00001d034494_T001	Zm00001d013057_T001
Sobic.004G211200.1.v3.1	Zm00001d017176_T001	Zm00001d051047_T001
Sobic.006G080200.1.v3.1	NA	Zm00001d025409_T001
Sobic.010G198700.1.v3.1	Zm00001d046667_T001	Zm00001d036780_T001
Sobic.001G060300.1.v3.1	Zm00001d034409_T001	NA
Sobic.007G204700.1.v3.1	Zm00001d031510_T001	NA
Sobic.003G065900.1.v3.1	Zm00001d039807_T001	NA
Sobic.009G035300.1.v3.1	Zm00001d024772_T001	Zm00001d010912_T001
Sobic.001G289100.2.v3.1	Zm00001d030045_T001	Zm00001d047037_T001
Sobic.003G271100.1.v3.1	Zm00001d043724_T001	NA
Sobic.007G097900.1.v3.1	NA	Zm00001d050166_T001
Sobic.010G110000.1.v3.1	Zm00001d045675_T002	NA
Sobic.001G226700.1.v3.1	Zm00001d032754_T002	NA
Sobic.005G157000.1.v3.1	Zm00001d052922_T002	Zm00001d007490_T001
Sobic.003G149500.1.v3.1	Zm00001d040667_T001	NA
Sobic.002G084800.1.v3.1	Zm00001d019249_T001	NA
Sobic.005G074400.1.v3.1	Zm00001d049099_T007	Zm00001d007301_T002
Sobic.009G129500.1.v3.1	Zm00001d038133_T001	NA
Sobic.008G190500.1.v3.1	NA	Zm00001d041214_T003
Sobic.009G193500.1.v3.1	Zm00001d038673_T002	NA
Sobic.007G143700.1.v3.1	Zm00001d032127_T004	NA
Sobic.005G074100.1.v3.1	Zm00001d049095_T002	Zm00001d007302_T002
Sobic.004G343200.1.v3.1	Zm00001d018468_T001	NA
Sobic.007G162500.1.v3.1	Zm00001d031858_T001	NA
Sobic.007G053700.1.v3.1	NA	Zm00001d049495_T001
Sobic.006G065800.1.v3.1	Zm00001d003836_T005	NA
Sobic.005G202700.1.v3.1	Zm00001d048723_T001	NA
Sobic.009G010150.1.v3.1	Zm00001d035681_T001	NA
Sobic.004G154900.3.v3.1	NA	Zm00001d050558_T001
Sobic.002G087900.1.v3.1	Zm00001d019263_T001	NA
Sobic.001G432500.1.v3.1	Zm00001d028467_T001	NA
Sobic.004G219400.1.v3.1	NA	Zm00001d051139_T001
Sobic.001G059900.1.v3.1	Zm00001d034410_T001	Zm00001d013090_T001
Sobic.007G004800.1.v3.1	Zm00001d035001_T001	Zm00001d049732_T001
Sobic.001G383400.1.v3.1	Zm00001d029031_T001	NA
Sobic.010G062000.1.v3.1	Zm00001d045134_T001	NA
Sobic.003G331000.1.v3.1	Zm00001d043134_T003	NA
Sobic.002G262100.1.v3.1	Zm00001d021127_T001	Zm00001d006113_T001
Sobic.007G220200.3.v3.1	Zm00001d031292_T001	NA
Sobic.001G144001.1.v3.1	NA	Zm00001d013592_T003
Sobic.002G344700.1.v3.1	Zm00001d021839_T001	Zm00001d006626_T001
Sobic.004G103300.1.v3.1	NA	Zm00001d053545_T003
Sobic.007G107500.1.v3.1	Zm00001d032367_T001	NA
Sobic.009G163400.2.v3.1	Zm00001d038373_T001	Zm00001d010526_T002
Sobic.010G273900.1.v3.1	Zm00001d014844_T002	Zm00001d036361_T001
Sobic.003G121600.1.v3.1	NA	Zm00001d008297_T001
Sobic.002G115400.1.v3.1	Zm00001d019475_T001	NA
Sobic.002G118700.1.v3.1	Zm00001d019507_T001	NA
Sobic.003G314400.1.v3.1	Zm00001d043291_T001	NA
Sobic.004G220400.1.v3.1	Zm00001d017275_T001	Zm00001d051163_T001
Sobic.004G030600.2.v3.1	NA	Zm00001d053986_T001
Sobic.003G053100.1.v3.1	NA	Zm00001d008699_T001
Sobic.001G339801.1.v3.1	Zm00001d029495_T001	NA
Sobic.001G134500.1.v3.1	NA	Zm00001d013532_T001
Sobic.004G185200.1.v3.1	NA	Zm00001d050834_T001
Sobic.009G213300.1.v3.1	Zm00001d038849_T005	NA
Sobic.004G111700.1.v3.1	NA	Zm00001d053416_T001
Sobic.002G190500.1.v3.1	Zm00001d020351_T001	NA
Sobic.010G230100.1.v3.1	Zm00001d014365_T001	NA
Sobic.006G190850.1.v3.1	Zm00001d002557_T001	NA
Sobic.001G339400.1.v3.1	Zm00001d029499_T001	NA
Sobic.004G209900.1.v3.1	Zm00001d017167_T001	NA
Sobic.004G355900.1.v3.1	NA	Zm00001d051843_T001
Sobic.009G125900.1.v3.1	Zm00001d038101_T002	NA
Sobic.009G227000.1.v3.1	Zm00001d038963_T001	Zm00001d009508_T001
Sobic.006G093300.1.v3.1	Zm00001d003556_T001	NA
Sobic.010G183800.1.v3.1	NA	Zm00001d036897_T001
Sobic.001G344400.1.v3.1	NA	Zm00001d047255_T001
Sobic.004G232300.1.v3.1	Zm00001d018090_T002	NA
Sobic.003G397200.1.v3.1	Zm00001d042420_T001	Zm00001d012091_T001
Sobic.006G148600.1.v3.1	Zm00001d003018_T001	NA
Sobic.003G059400.1.v3.1	Zm00001d039758_T002	NA
Sobic.004G047600.1.v3.1	Zm00001d015307_T001	NA
Sobic.008G118300.1.v3.1	Zm00001d023865_T001	NA
Sobic.006G085500.1.v3.1	Zm00001d003631_T001	Zm00001d025444_T001
Sobic.003G115400.1.v3.1	Zm00001d040276_T001	Zm00001d008342_T002
Sobic.001G282700.1.v3.1	Zm00001d030133_T002	NA
Sobic.004G272400.1.v3.1	Zm00001d017707_T001	Zm00001d051535_T001
Sobic.008G130000.1.v3.1	Zm00001d030624_T001	NA
Sobic.001G015700.1.v3.1	Zm00001d034818_T001	NA
Sobic.006G244400.1.v3.1	Zm00001d002035_T001	NA
Sobic.002G272700.1.v3.1	NA	Zm00001d006193_T001
Sobic.006G100200.1.v3.1	Zm00001d003497_T001	NA
Sobic.001G243732.1.v3.1	Zm00001d032929_T001	NA
Sobic.003G416100.1.v3.1	Zm00001d042217_T001	NA
Sobic.009G175400.3.v3.1	Zm00001d038490_T001	Zm00001d010621_T001
Sobic.007G018900.1.v3.1	Zm00001d035092_T001	NA
Sobic.002G000500.1.v3.1	NA	Zm00001d007921_T001
Sobic.004G076800.1.v3.1	Zm00001d015867_T001	NA
Sobic.009G087900.1.v3.1	Zm00001d037789_T001	NA
Sobic.010G088300.1.v3.1	Zm00001d044866_T001	NA
Sobic.001G422366.1.v3.1	Zm00001d028598_T001	Zm00001d047820_T001
Sobic.006G104200.1.v3.1	Zm00001d003447_T001	NA
Sobic.007G030800.1.v3.1	NA	Zm00001d049615_T001
Sobic.009G259100.1.v3.1	Zm00001d039222_T001	Zm00001d009773_T001
Sobic.005G045900.1.v3.1	Zm00001d053160_T001	NA
Sobic.001G256700.1.v3.1	Zm00001d033030_T001	NA
Sobic.008G181300.1.v3.1	Zm00001d031148_T001	NA
Sobic.001G376700.1.v3.1	Zm00001d029105_T001	Zm00001d047501_T001
Sobic.004G212000.1.v3.1	NA	Zm00001d051057_T001
Sobic.001G509100.1.v3.1	Zm00001d027616_T001	NA
Sobic.005G021000.1.v3.1	Zm00001d052405_T002	Zm00001d005016_T003
Sobic.003G139300.2.v3.1	Zm00001d040562_T002	Zm00001d008178_T001
Sobic.009G066200.1.v3.1	Zm00001d037711_T001	NA
Sobic.001G074400.1.v3.1	Zm00001d034221_T001	Zm00001d013163_T001
Sobic.002G317600.1.v3.1	Zm00001d021626_T002	NA
Sobic.001G090400.1.v3.1	Zm00001d034006_T001	NA
Sobic.003G381100.1.v3.1	Zm00001d042591_T001	NA
Sobic.003G387600.1.v3.1	Zm00001d042528_T002	Zm00001d012166_T002
Sobic.004G024100.1.v3.1	Zm00001d015090_T001	NA
Sobic.003G405500.1.v3.1	Zm00001d042335_T002	NA
Sobic.008G125900.1.v3.1	Zm00001d023808_T001	NA
Sobic.010G011200.1.v3.1	Zm00001d045544_T003	Zm00001d035937_T001
Sobic.002G419000.1.v3.1	Zm00001d022434_T001	NA
Sobic.001G114550.1.v3.1	Zm00001d033772_T001	NA
Sobic.002G322300.1.v3.1	Zm00001d021654_T001	NA
Sobic.001G534600.1.v3.1	NA	Zm00001d048509_T001
Sobic.006G195800.1.v3.1	Zm00001d002503_T001	Zm00001d026041_T005
Sobic.001G104900.1.v3.1	Zm00001d033872_T001	NA
Sobic.003G270500.1.v3.1	Zm00001d043727_T001	Zm00001d011673_T001
Sobic.003G380000.1.v3.1	Zm00001d042603_T001	Zm00001d012206_T001
Sobic.004G028000.1.v3.1	Zm00001d015125_T001	Zm00001d053976_T001
Sobic.006G082600.1.v3.1	Zm00001d003661_T001	Zm00001d025421_T001
Sobic.002G196800.1.v3.1	Zm00001d020416_T002	NA
Sobic.002G280400.1.v3.1	Zm00001d022616_T001	NA
Sobic.002G112000.1.v3.1	NA	Zm00001d005154_T001
Sobic.010G251800.1.v3.1	Zm00001d014681_T001	NA
Sobic.001G436400.4.v3.1	Zm00001d028424_T002	NA
Sobic.008G073600.1.v3.1	Zm00001d023962_T001	Zm00001d041767_T001
Sobic.006G142400.1.v3.1	Zm00001d003076_T002	NA
Sobic.004G068000.1.v3.1	Zm00001d015558_T001	NA
Sobic.004G072900.1.v3.1	Zm00001d015637_T001	NA
Sobic.001G368500.1.v3.1	Zm00001d029201_T001	Zm00001d047462_T001
Sobic.001G267800.1.v3.1	Zm00001d030303_T001	Zm00001d014313_T001
Sobic.006G069300.1.v3.1	Zm00001d003781_T002	NA
Sobic.006G188100.1.v3.1	Zm00001d002590_T001	NA
Sobic.004G331100.1.v3.1	Zm00001d018382_T004	Zm00001d052028_T001
Sobic.004G004300.1.v3.1	Zm00001d014943_T001	Zm00001d054076_T003
Sobic.002G002300.1.v3.1	Zm00001d018611_T001	NA
Sobic.006G086400.1.v3.1	Zm00001d003624_T001	NA
Sobic.006G107600.1.v3.1	Zm00001d003411_T001	Zm00001d025616_T001
Sobic.004G274500.1.v3.1	NA	Zm00001d051516_T001
Sobic.003G401900.1.v3.1	Zm00001d042365_T001	NA
Sobic.007G125900.1.v3.1	Zm00001d032310_T001	NA
Sobic.003G202800.1.v3.1	Zm00001d044332_T001	NA
Sobic.002G157100.1.v3.1	NA	Zm00001d005513_T001
Sobic.004G196800.1.v3.1	Zm00001d017030_T001	NA
Sobic.001G035100.1.v3.1	Zm00001d034641_T001	Zm00001d012968_T001
Sobic.002G401000.1.v3.1	Zm00001d022371_T001	Zm00001d007072_T001
Sobic.004G057900.2.v3.1	NA	Zm00001d053782_T006
Sobic.001G029100.2.v3.1	Zm00001d034715_T001	NA
Sobic.004G220200.1.v3.1	NA	Zm00001d051158_T001
Sobic.007G118200.1.v3.1	NA	Zm00001d050245_T001
Sobic.004G200100.1.v3.1	Zm00001d017071_T001	NA
Sobic.009G241200.3.v3.1	Zm00001d039096_T002	NA
Sobic.006G058732.1.v3.1	Zm00001d003884_T001	Zm00001d025281_T001
Sobic.004G191500.1.v3.1	Zm00001d016949_T001	NA
Sobic.002G385400.1.v3.1	Zm00001d022226_T001	NA
Sobic.004G011800.1.v3.1	NA	Zm00001d054042_T008
Sobic.009G073400.1.v3.1	NA	Zm00001d009997_T001
Sobic.006G166500.2.v3.1	NA	Zm00001d025992_T001
Sobic.002G307400.1.v3.1	Zm00001d021528_T001	NA
Sobic.008G098098.1.v3.1	Zm00001d023648_T001	NA
Sobic.005G169500.1.v3.1	NA	Zm00001d007571_T001
Sobic.003G079100.2.v3.1	Zm00001d039918_T001	Zm00001d008588_T001
Sobic.001G021000.1.v3.1	Zm00001d034777_T005	NA
Sobic.009G142800.3.v3.1	NA	Zm00001d010231_T001
Sobic.003G134300.1.v3.1	Zm00001d040477_T001	NA
Sobic.003G274100.1.v3.1	NA	Zm00001d011698_T001
Sobic.009G213100.1.v3.1	Zm00001d038847_T001	NA
Sobic.010G079700.1.v3.1	Zm00001d044954_T001	NA
Sobic.001G153400.1.v3.1	Zm00001d033204_T001	Zm00001d013667_T001
Sobic.003G088600.1.v3.1	Zm00001d040033_T001	NA
Sobic.006G105200.1.v3.1	Zm00001d003434_T002	Zm00001d025586_T001
Sobic.008G018700.1.v3.1	NA	Zm00001d044655_T001
Sobic.002G075500.1.v3.1	Zm00001d019149_T009	Zm00001d005250_T001
Sobic.007G140700.1.v3.1	NA	Zm00001d050428_T002
Sobic.002G072300.1.v3.1	Zm00001d019123_T001	NA
Sobic.007G065500.1.v3.1	NA	Zm00001d049441_T001
Sobic.001G005700.1.v3.1	NA	Zm00001d012818_T001
Sobic.001G470900.1.v3.1	Zm00001d028164_T001	Zm00001d048189_T001
Sobic.006G187000.1.v3.1	Zm00001d002599_T002	Zm00001d026063_T001
Sobic.010G018900.1.v3.1	Zm00001d045492_T002	NA
Sobic.001G382700.1.v3.1	Zm00001d029040_T001	NA
Sobic.007G030700.1.v3.1	Zm00001d024708_T002	NA
Sobic.001G287800.1.v3.1	Zm00001d030031_T001	NA
Sobic.001G449200.1.v3.1	NA	Zm00001d048014_T001
Sobic.001G066100.1.v3.1	Zm00001d034353_T001	Zm00001d013119_T001
Sobic.004G164300.1.v3.1	Zm00001d016692_T001	NA
Sobic.002G219600.1.v3.1	Zm00001d020657_T001	NA
Sobic.001G073700.1.v3.1	NA	Zm00001d013159_T001
Sobic.004G333400.1.v3.1	Zm00001d018401_T001	NA
Sobic.001G089500.1.v3.1	NA	Zm00001d013271_T001
Sobic.001G291900.1.v3.1	Zm00001d030010_T001	NA
Sobic.005G058400.2.v3.1	NA	Zm00001d004805_T001
Sobic.007G071300.1.v3.1	NA	Zm00001d049389_T001
Sobic.003G297400.1.v3.1	Zm00001d043490_T001	NA
Sobic.008G169200.1.v3.1	NA	Zm00001d041495_T005
Sobic.007G047500.1.v3.1	Zm00001d024545_T001	NA
Sobic.006G248600.1.v3.1	Zm00001d001996_T001	NA
Sobic.001G008300.1.v3.1	Zm00001d034878_T001	NA
Sobic.004G283700.1.v3.1	NA	Zm00001d051447_T001
Sobic.010G212600.1.v3.1	Zm00001d046865_T001	NA
Sobic.001G519000.1.v3.1	Zm00001d027493_T001	NA
Sobic.003G141500.1.v3.1	NA	Zm00001d009055_T001
Sobic.001G469300.1.v3.1	NA	Zm00001d048176_T004
Sobic.010G176200.3.v3.1	Zm00001d046385_T002	NA
Sobic.002G101300.1.v3.1	NA	Zm00001d005489_T006
Sobic.001G352300.1.v3.1	Zm00001d029380_T002	NA
Sobic.001G157500.1.v3.1	NA	Zm00001d013700_T001
Sobic.001G113400.1.v3.1	Zm00001d033782_T001	NA
Sobic.006G166000.1.v3.1	Zm00001d002789_T001	NA
Sobic.001G453600.1.v3.1	Zm00001d028235_T001	NA
Sobic.002G049500.1.v3.1	Zm00001d018915_T007	NA
Sobic.010G023900.1.v3.1	Zm00001d045448_T001	NA
Sobic.001G395800.1.v3.1	Zm00001d028889_T001	Zm00001d047638_T001
Sobic.010G019100.1.v3.1	Zm00001d045490_T001	NA
Sobic.004G181500.1.v3.1	Zm00001d016839_T001	NA
Sobic.002G186800.1.v3.1	Zm00001d020306_T001	NA
Sobic.004G193800.1.v3.1	Zm00001d016995_T001	NA
Sobic.002G193900.5.v3.1	Zm00001d020378_T001	NA
Sobic.003G002400.1.v3.1	Zm00001d039259_T001	Zm00001d009027_T001
Sobic.004G093900.1.v3.1	NA	Zm00001d053579_T001
Sobic.007G020200.1.v3.1	Zm00001d035112_T001	NA
Sobic.003G003800.1.v3.1	Zm00001d039267_T001	NA
Sobic.003G362300.1.v3.1	Zm00001d042800_T001	NA
Sobic.009G020500.1.v3.1	Zm00001d035574_T001	NA
Sobic.001G153900.1.v3.1	Zm00001d033207_T001	NA
Sobic.001G252700.2.v3.1	Zm00001d032994_T002	NA
Sobic.001G533100.1.v3.1	Zm00001d027347_T002	NA
Sobic.008G029800.1.v3.1	Zm00001d023337_T004	NA
Sobic.004G081501.1.v3.1	Zm00001d015799_T001	NA
Sobic.004G302600.1.v3.1	Zm00001d017392_T001	Zm00001d051291_T002
Sobic.004G295300.1.v3.1	Zm00001d017482_T001	Zm00001d051360_T001
Sobic.004G041800.2.v3.1	Zm00001d015284_T001	NA
Sobic.001G162400.1.v3.1	Zm00001d033296_T002	NA
Sobic.010G207900.1.v3.1	Zm00001d046558_T001	NA
Sobic.002G220700.1.v3.1	Zm00001d020675_T001	Zm00001d005874_T001
Sobic.001G417400.1.v3.1	Zm00001d028661_T001	NA
Sobic.003G432800.1.v3.1	Zm00001d042043_T001	NA
Sobic.002G292900.1.v3.1	Zm00001d021404_T001	Zm00001d006317_T001
Sobic.001G302600.1.v3.1	Zm00001d029923_T001	NA
Sobic.003G274400.1.v3.1	Zm00001d043682_T001	Zm00001d011705_T001
Sobic.009G100100.1.v3.1	Zm00001d038030_T001	NA
Sobic.004G164800.1.v3.1	Zm00001d016694_T001	NA
Sobic.004G077200.2.v3.1	Zm00001d015862_T001	Zm00001d053689_T001
Sobic.001G108400.1.v3.1	Zm00001d033839_T001	NA
Sobic.010G220100.1.v3.1	Zm00001d046948_T002	Zm00001d036654_T002
Sobic.006G204800.1.v3.1	Zm00001d002419_T001	NA
Sobic.009G259600.1.v3.1	Zm00001d039217_T001	Zm00001d009775_T001
Sobic.001G298600.1.v3.1	Zm00001d029887_T001	NA
Sobic.004G010000.1.v3.1	Zm00001d014983_T001	NA
Sobic.003G244100.1.v3.1	Zm00001d043992_T001	NA
Sobic.004G307500.1.v3.1	Zm00001d018147_T001	NA
Sobic.001G440000.1.v3.1	NA	Zm00001d047945_T002
Sobic.001G095200.1.v3.1	Zm00001d033967_T001	Zm00001d013303_T001
Sobic.002G116600.1.v3.1	Zm00001d019487_T001	NA
Sobic.003G310500.1.v3.1	Zm00001d043318_T001	NA
Sobic.009G189000.1.v3.1	NA	Zm00001d010702_T001
Sobic.008G150300.1.v3.1	Zm00001d030934_T001	NA
Sobic.004G065300.1.v3.1	Zm00001d015505_T001	Zm00001d053743_T002
Sobic.003G127900.1.v3.1	Zm00001d040382_T001	NA
Sobic.007G204200.1.v3.1	Zm00001d031515_T001	NA
Sobic.003G211400.2.v3.1	Zm00001d044410_T001	NA
Sobic.002G383100.1.v3.1	Zm00001d022201_T002	Zm00001d006917_T001
Sobic.001G280400.1.v3.1	Zm00001d030167_T002	NA
Sobic.009G210100.1.v3.1	Zm00001d038733_T001	NA
Sobic.001G035200.1.v3.1	Zm00001d034640_T003	Zm00001d012969_T006
Sobic.009G213000.1.v3.1	Zm00001d038846_T001	Zm00001d011131_T001
Sobic.003G002900.1.v3.1	NA	Zm00001d009025_T001
Sobic.007G024400.1.v3.1	NA	Zm00001d049647_T001
Sobic.008G152600.1.v3.1	Zm00001d030953_T001	NA
Sobic.002G211501.1.v3.1	Zm00001d020591_T001	NA
Sobic.003G305100.1.v3.1	Zm00001d043367_T001	Zm00001d012679_T004
Sobic.001G098600.1.v3.1	Zm00001d033924_T001	Zm00001d013326_T001
Sobic.001G142000.1.v3.1	Zm00001d033421_T001	NA
Sobic.006G227900.1.v3.1	Zm00001d002191_T001	NA
Sobic.001G156600.1.v3.1	Zm00001d033237_T001	NA
Sobic.010G095700.1.v3.1	NA	Zm00001d037246_T001
Sobic.007G126500.2.v3.1	Zm00001d032317_T001	Zm00001d050315_T001
Sobic.007G165800.1.v3.1	Zm00001d031893_T002	NA
Sobic.009G211600.1.v3.1	Zm00001d038830_T002	NA
Sobic.003G055000.1.v3.1	Zm00001d039714_T001	NA
Sobic.003G350400.1.v3.1	Zm00001d042926_T001	NA
Sobic.004G199900.1.v3.1	Zm00001d017069_T001	NA
Sobic.003G024800.1.v3.1	Zm00001d039407_T001	Zm00001d008893_T001
Sobic.010G100600.1.v3.1	NA	Zm00001d037270_T001
Sobic.007G177500.1.v3.1	Zm00001d032027_T002	Zm00001d053215_T001
Sobic.006G148800.1.v3.1	Zm00001d003016_T001	NA
Sobic.003G103300.1.v3.1	Zm00001d040163_T001	Zm00001d008427_T001
Sobic.008G016800.1.v3.1	NA	Zm00001d044647_T001
Sobic.004G236300.1.v3.1	Zm00001d018061_T001	Zm00001d052247_T001
Sobic.004G206700.1.v3.1	NA	Zm00001d051009_T002
Sobic.003G348200.1.v3.1	Zm00001d042950_T001	Zm00001d012437_T001
Sobic.009G122400.1.v3.1	Zm00001d038070_T001	Zm00001d009975_T001
Sobic.002G401600.1.v3.1	Zm00001d022380_T001	Zm00001d007076_T001
Sobic.010G002800.1.v3.1	NA	Zm00001d035881_T001
Sobic.004G054200.1.v3.1	Zm00001d015363_T001	NA
Sobic.002G350800.1.v3.1	Zm00001d021896_T001	NA
Sobic.009G148700.1.v3.1	NA	Zm00001d010197_T001
Sobic.009G193700.1.v3.1	NA	Zm00001d010723_T001
