Anchor	Maize1	Maize2
LOC_Os05g32350.1.MSUv7.0	Zm00008a025721_T01.v1.1	Zm00008a031434_T01.v1.1
LOC_Os10g25810.1.MSUv7.0	Zm00008a004439_T01.v1.1	Zm00008a020174_T01.v1.1
LOC_Os08g39140.1.MSUv7.0	Zm00008a003151_T01.v1.1	Zm00008a018033_T01.v1.1
LOC_Os02g51850.1.MSUv7.0	Zm00008a023036_T01.v1.1	Zm00008a017584_T01.v1.1
LOC_Os06g34330.1.MSUv7.0	Zm00008a034344_T01.v1.1	NA
LOC_Os06g06880.1.MSUv7.0	Zm00008a033633_T01.v1.1	Zm00008a024342_T01.v1.1
LOC_Os02g43770.1.MSUv7.0	Zm00008a022505_T01.v1.1	Zm00008a016874_T01.v1.1
LOC_Os01g60020.1.MSUv7.0	Zm00008a013516_T01.v1.1	Zm00008a033035_T01.v1.1
LOC_Os01g68330.1.MSUv7.0	Zm00008a012969_T01.v1.1	NA
LOC_Os11g30360.1.MSUv7.0	Zm00008a015280_T01.v1.1	NA
LOC_Os01g14020.1.MSUv7.0	Zm00008a010613_T01.v1.1	NA
LOC_Os02g49350.1.MSUv7.0	Zm00008a022863_T01.v1.1	Zm00008a017163_T01.v1.1
LOC_Os07g30970.1.MSUv7.0	Zm00008a028878_T01.v1.1	NA
LOC_Os07g11020.1.MSUv7.0	Zm00008a027089_T01.v1.1	NA
LOC_Os08g44590.1.MSUv7.0	Zm00008a003557_T01.v1.1	Zm00008a015855_T01.v1.1
LOC_Os07g48430.1.MSUv7.0	Zm00008a029650_T01.v1.1	NA
LOC_Os06g05980.1.MSUv7.0	Zm00008a033700_T01.v1.1	NA
LOC_Os04g40850.1.MSUv7.0	Zm00008a007053_T01.v1.1	NA
LOC_Os04g55100.1.MSUv7.0	Zm00008a006142_T01.v1.1	Zm00008a038705_T01.v1.1
LOC_Os01g66000.1.MSUv7.0	Zm00008a013130_T01.v1.1	NA
LOC_Os03g40010.1.MSUv7.0	Zm00008a004532_T01.v1.1	NA
LOC_Os01g66070.1.MSUv7.0	Zm00008a013125_T01.v1.1	NA
LOC_Os06g04510.1.MSUv7.0	Zm00008a033799_T01.v1.1	Zm00008a024209_T01.v1.1
LOC_Os11g37090.1.MSUv7.0	Zm00008a018093_T01.v1.1	NA
LOC_Os03g20460.1.MSUv7.0	Zm00008a001343_T01.v1.1	NA
LOC_Os06g36080.1.MSUv7.0	NA	Zm00008a024854_T01.v1.1
LOC_Os07g38560.1.MSUv7.0	Zm00008a029159_T01.v1.1	Zm00008a009603_T01.v1.1
LOC_Os01g42900.1.MSUv7.0	Zm00008a014635_T01.v1.1	Zm00008a032090_T01.v1.1
LOC_Os02g58230.1.MSUv7.0	NA	Zm00008a017288_T01.v1.1
LOC_Os07g46540.1.MSUv7.0	Zm00008a029556_T01.v1.1	NA
LOC_Os04g44030.1.MSUv7.0	Zm00008a006858_T01.v1.1	NA
LOC_Os06g45440.1.MSUv7.0	Zm00008a034895_T01.v1.1	NA
LOC_Os03g10190.1.MSUv7.0	NA	Zm00008a035915_T01.v1.1
LOC_Os03g05740.1.MSUv7.0	NA	Zm00008a036107_T01.v1.1
LOC_Os05g47690.1.MSUv7.0	Zm00008a026359_T01.v1.1	NA
LOC_Os01g61210.1.MSUv7.0	Zm00008a013437_T01.v1.1	Zm00008a032986_T01.v1.1
LOC_Os03g19400.1.MSUv7.0	Zm00008a001286_T01.v1.1	NA
LOC_Os10g40270.1.MSUv7.0	Zm00008a002021_T01.v1.1	NA
LOC_Os01g01120.1.MSUv7.0	Zm00008a011378_T01.v1.1	NA
LOC_Os12g06150.1.MSUv7.0	Zm00008a036471_T01.v1.1	Zm00008a012594_T01.v1.1
LOC_Os03g14080.1.MSUv7.0	Zm00008a000919_T01.v1.1	NA
LOC_Os03g16050.1.MSUv7.0	Zm00008a001043_T01.v1.1	NA
LOC_Os01g01770.1.MSUv7.0	Zm00008a011327_T01.v1.1	NA
LOC_Os01g46800.1.MSUv7.0	Zm00008a014256_T01.v1.1	Zm00008a032193_T01.v1.1
LOC_Os03g18520.1.MSUv7.0	NA	Zm00008a035517_T01.v1.1
LOC_Os11g37890.1.MSUv7.0	Zm00008a015115_T01.v1.1	NA
LOC_Os02g14760.1.MSUv7.0	NA	Zm00008a018479_T01.v1.1
LOC_Os04g39470.1.MSUv7.0	NA	Zm00008a038087_T01.v1.1
LOC_Os03g27010.1.MSUv7.0	Zm00008a001644_T01.v1.1	Zm00008a035108_T01.v1.1
LOC_Os07g07420.1.MSUv7.0	NA	Zm00008a010473_T01.v1.1
LOC_Os01g57450.1.MSUv7.0	Zm00008a013654_T01.v1.1	NA
LOC_Os03g03500.1.MSUv7.0	Zm00008a000184_T01.v1.1	NA
LOC_Os01g46590.2.MSUv7.0	Zm00008a014267_T01.v1.1	NA
LOC_Os08g37070.1.MSUv7.0	Zm00008a003483_T01.v1.1	NA
LOC_Os01g46750.1.MSUv7.0	Zm00008a014261_T01.v1.1	NA
LOC_Os02g57150.1.MSUv7.0	Zm00008a023336_T01.v1.1	NA
LOC_Os07g27320.1.MSUv7.0	Zm00008a027399_T01.v1.1	NA
LOC_Os01g55890.1.MSUv7.0	Zm00008a013732_T01.v1.1	Zm00008a033154_T01.v1.1
LOC_Os02g55530.1.MSUv7.0	Zm00008a023266_T01.v1.1	NA
LOC_Os09g27660.4.MSUv7.0	NA	Zm00008a009009_T01.v1.1
LOC_Os10g31970.1.MSUv7.0	Zm00008a004257_T01.v1.1	NA
LOC_Os01g19480.1.MSUv7.0	Zm00008a011685_T01.v1.1	NA
LOC_Os02g09130.1.MSUv7.0	Zm00008a021150_T01.v1.1	NA
LOC_Os02g07870.1.MSUv7.0	Zm00008a021064_T01.v1.1	Zm00008a018689_T01.v1.1
LOC_Os04g40410.1.MSUv7.0	Zm00008a007078_T01.v1.1	NA
LOC_Os02g40110.1.MSUv7.0	Zm00008a022317_T01.v1.1	NA
LOC_Os07g36180.2.MSUv7.0	Zm00008a029035_T01.v1.1	NA
LOC_Os09g25784.1.MSUv7.0	Zm00008a028125_T01.v1.1	NA
LOC_Os12g39990.1.MSUv7.0	Zm00008a002816_T01.v1.1	NA
LOC_Os01g41610.1.MSUv7.0	Zm00008a014566_T01.v1.1	Zm00008a032038_T01.v1.1
LOC_Os05g27660.1.MSUv7.0	Zm00008a025669_T01.v1.1	NA
LOC_Os01g70790.1.MSUv7.0	Zm00008a012823_T01.v1.1	Zm00008a032553_T01.v1.1
LOC_Os02g09970.1.MSUv7.0	Zm00008a021344_T01.v1.1	NA
LOC_Os03g60700.1.MSUv7.0	Zm00008a005646_T01.v1.1	NA
LOC_Os05g32100.1.MSUv7.0	Zm00008a025710_T01.v1.1	NA
LOC_Os01g06460.1.MSUv7.0	Zm00008a011045_T01.v1.1	Zm00008a030111_T01.v1.1
LOC_Os02g18720.1.MSUv7.0	Zm00008a021390_T01.v1.1	NA
LOC_Os07g45260.1.MSUv7.0	Zm00008a029522_T01.v1.1	NA
LOC_Os12g31350.1.MSUv7.0	Zm00008a036701_T01.v1.1	NA
LOC_Os02g41610.1.MSUv7.0	NA	Zm00008a016747_T01.v1.1
LOC_Os03g21980.1.MSUv7.0	Zm00008a001430_T01.v1.1	NA
LOC_Os04g53990.1.MSUv7.0	Zm00008a006211_T01.v1.1	Zm00008a038662_T01.v1.1
LOC_Os11g45970.1.MSUv7.0	Zm00008a014886_T01.v1.1	NA
LOC_Os04g54840.1.MSUv7.0	Zm00008a006157_T01.v1.1	Zm00008a038693_T01.v1.1
LOC_Os04g49350.1.MSUv7.0	Zm00008a006478_T01.v1.1	NA
LOC_Os05g40890.2.MSUv7.0	Zm00008a026060_T01.v1.1	Zm00008a031560_T01.v1.1
LOC_Os01g37750.1.MSUv7.0	Zm00008a014670_T01.v1.1	Zm00008a031938_T01.v1.1
LOC_Os05g40230.1.MSUv7.0	Zm00008a026033_T01.v1.1	NA
LOC_Os09g32220.1.MSUv7.0	NA	Zm00008a009145_T01.v1.1
LOC_Os02g39160.1.MSUv7.0	Zm00008a022264_T01.v1.1	NA
LOC_Os08g44350.1.MSUv7.0	Zm00008a003580_T01.v1.1	Zm00008a015877_T01.v1.1
LOC_Os05g50730.1.MSUv7.0	NA	Zm00008a030871_T01.v1.1
LOC_Os05g02650.1.MSUv7.0	Zm00008a023846_T01.v1.1	NA
LOC_Os01g54550.1.MSUv7.0	NA	Zm00008a033218_T01.v1.1
LOC_Os02g15880.1.MSUv7.0	Zm00008a021494_T01.v1.1	Zm00008a018433_T01.v1.1
LOC_Os09g38330.1.MSUv7.0	Zm00008a028761_T01.v1.1	NA
LOC_Os04g52550.1.MSUv7.0	Zm00008a006286_T01.v1.1	Zm00008a038603_T01.v1.1
LOC_Os11g08300.1.MSUv7.0	Zm00008a018184_T01.v1.1	Zm00008a008139_T01.v1.1
LOC_Os05g03830.1.MSUv7.0	Zm00008a023760_T01.v1.1	NA
LOC_Os03g43430.1.MSUv7.0	Zm00008a004632_T01.v1.1	NA
LOC_Os09g27860.1.MSUv7.0	NA	Zm00008a009005_T01.v1.1
LOC_Os04g38910.1.MSUv7.0	Zm00008a007160_T01.v1.1	NA
LOC_Os05g31062.1.MSUv7.0	Zm00008a025552_T01.v1.1	NA
LOC_Os03g16824.1.MSUv7.0	Zm00008a001090_T01.v1.1	Zm00008a035593_T01.v1.1
LOC_Os07g31380.1.MSUv7.0	Zm00008a028895_T01.v1.1	NA
LOC_Os07g16130.1.MSUv7.0	Zm00008a027206_T01.v1.1	NA
LOC_Os09g32300.1.MSUv7.0	NA	Zm00008a009151_T01.v1.1
LOC_Os05g47950.1.MSUv7.0	NA	Zm00008a030712_T01.v1.1
LOC_Os10g26400.1.MSUv7.0	Zm00008a004421_T01.v1.1	Zm00008a020165_T01.v1.1
LOC_Os02g36570.1.MSUv7.0	Zm00008a022113_T01.v1.1	NA
LOC_Os12g38480.1.MSUv7.0	Zm00008a002702_T01.v1.1	NA
LOC_Os02g43710.1.MSUv7.0	Zm00008a022503_T01.v1.1	NA
LOC_Os03g59710.1.MSUv7.0	Zm00008a005601_T01.v1.1	Zm00008a019145_T01.v1.1
LOC_Os02g04460.1.MSUv7.0	Zm00008a020893_T01.v1.1	NA
LOC_Os08g14580.1.MSUv7.0	Zm00008a037172_T01.v1.1	NA
LOC_Os03g14890.1.MSUv7.0	Zm00008a000961_T01.v1.1	NA
LOC_Os05g28200.1.MSUv7.0	Zm00008a025641_T01.v1.1	NA
LOC_Os01g38490.1.MSUv7.0	Zm00008a014433_T01.v1.1	NA
LOC_Os05g41150.1.MSUv7.0	Zm00008a026073_T01.v1.1	NA
LOC_Os04g42490.1.MSUv7.0	Zm00008a006943_T01.v1.1	NA
LOC_Os03g54780.1.MSUv7.0	Zm00008a005227_T01.v1.1	NA
LOC_Os02g35060.1.MSUv7.0	Zm00008a022024_T01.v1.1	NA
LOC_Os09g30320.1.MSUv7.0	Zm00008a028385_T01.v1.1	NA
LOC_Os02g36330.1.MSUv7.0	Zm00008a022094_T01.v1.1	Zm00008a016538_T01.v1.1
LOC_Os03g24040.1.MSUv7.0	Zm00008a001527_T01.v1.1	NA
LOC_Os01g54700.1.MSUv7.0	Zm00008a013842_T01.v1.1	Zm00008a033212_T01.v1.1
LOC_Os05g14730.1.MSUv7.0	NA	Zm00008a031389_T01.v1.1
LOC_Os06g48780.1.MSUv7.0	Zm00008a020483_T01.v1.1	Zm00008a024471_T01.v1.1
LOC_Os04g50720.1.MSUv7.0	Zm00008a006423_T01.v1.1	NA
LOC_Os04g56995.1.MSUv7.0	Zm00008a006017_T01.v1.1	NA
LOC_Os01g54420.1.MSUv7.0	Zm00008a013815_T01.v1.1	Zm00008a033223_T01.v1.1
LOC_Os02g01310.1.MSUv7.0	Zm00008a020700_T01.v1.1	Zm00008a018937_T01.v1.1
LOC_Os02g44500.1.MSUv7.0	NA	Zm00008a016908_T01.v1.1
LOC_Os12g40510.1.MSUv7.0	Zm00008a002857_T01.v1.1	Zm00008a012194_T01.v1.1
LOC_Os01g47400.1.MSUv7.0	Zm00008a014226_T01.v1.1	NA
LOC_Os01g43440.1.MSUv7.0	Zm00008a014396_T01.v1.1	NA
LOC_Os09g38720.1.MSUv7.0	Zm00008a028734_T01.v1.1	NA
LOC_Os01g72009.1.MSUv7.0	Zm00008a012741_T01.v1.1	Zm00008a032517_T01.v1.1
LOC_Os01g70670.1.MSUv7.0	Zm00008a012834_T01.v1.1	Zm00008a032557_T01.v1.1
LOC_Os01g69840.1.MSUv7.0	Zm00008a012900_T01.v1.1	NA
LOC_Os10g42760.1.MSUv7.0	Zm00008a002224_T01.v1.1	NA
LOC_Os08g42440.1.MSUv7.0	Zm00008a003391_T01.v1.1	NA
LOC_Os12g34880.1.MSUv7.0	Zm00008a036794_T01.v1.1	NA
LOC_Os02g36780.1.MSUv7.0	NA	Zm00008a016565_T01.v1.1
LOC_Os01g18450.1.MSUv7.0	Zm00008a011635_T01.v1.1	Zm00008a029787_T01.v1.1
LOC_Os03g17850.1.MSUv7.0	Zm00008a001169_T01.v1.1	Zm00008a035542_T01.v1.1
LOC_Os03g02720.1.MSUv7.0	Zm00008a000125_T01.v1.1	NA
LOC_Os07g09384.1.MSUv7.0	Zm00008a027009_T01.v1.1	NA
LOC_Os02g06890.1.MSUv7.0	NA	Zm00008a018728_T01.v1.1
LOC_Os07g37010.1.MSUv7.0	Zm00008a029064_T01.v1.1	NA
LOC_Os01g10490.1.MSUv7.0	Zm00008a010775_T01.v1.1	NA
LOC_Os05g49900.1.MSUv7.0	Zm00008a026507_T01.v1.1	NA
LOC_Os07g27970.1.MSUv7.0	Zm00008a027417_T01.v1.1	NA
LOC_Os09g20900.1.MSUv7.0	Zm00008a027906_T01.v1.1	NA
LOC_Os03g55380.1.MSUv7.0	Zm00008a005273_T01.v1.1	NA
LOC_Os04g48050.1.MSUv7.0	NA	Zm00008a038427_T01.v1.1
LOC_Os01g55670.1.MSUv7.0	NA	Zm00008a033167_T01.v1.1
LOC_Os02g49992.1.MSUv7.0	Zm00008a022907_T01.v1.1	NA
LOC_Os07g38410.1.MSUv7.0	Zm00008a029145_T01.v1.1	NA
LOC_Os06g03920.1.MSUv7.0	Zm00008a033859_T01.v1.1	Zm00008a024161_T01.v1.1
LOC_Os09g34110.1.MSUv7.0	Zm00008a028590_T01.v1.1	Zm00008a009213_T01.v1.1
LOC_Os08g37320.1.MSUv7.0	Zm00008a003496_T01.v1.1	NA
LOC_Os07g48790.1.MSUv7.0	Zm00008a029681_T01.v1.1	NA
LOC_Os02g06660.1.MSUv7.0	Zm00008a020989_T01.v1.1	Zm00008a018735_T01.v1.1
LOC_Os04g50970.1.MSUv7.0	Zm00008a006396_T01.v1.1	Zm00008a038547_T01.v1.1
LOC_Os01g63810.1.MSUv7.0	NA	Zm00008a032847_T01.v1.1
LOC_Os01g49160.1.MSUv7.0	Zm00008a014125_T01.v1.1	Zm00008a032287_T01.v1.1
LOC_Os02g34884.1.MSUv7.0	Zm00008a022022_T01.v1.1	Zm00008a016471_T01.v1.1
LOC_Os02g52305.1.MSUv7.0	NA	Zm00008a017553_T01.v1.1
LOC_Os06g50850.1.MSUv7.0	NA	Zm00008a024413_T01.v1.1
LOC_Os02g58460.1.MSUv7.0	Zm00008a023393_T01.v1.1	NA
LOC_Os07g14750.1.MSUv7.0	Zm00008a027175_T01.v1.1	NA
LOC_Os01g09470.1.MSUv7.0	NA	Zm00008a030229_T01.v1.1
LOC_Os05g37434.1.MSUv7.0	NA	Zm00008a031200_T01.v1.1
LOC_Os05g03590.1.MSUv7.0	NA	Zm00008a031802_T01.v1.1
LOC_Os02g38430.1.MSUv7.0	Zm00008a022235_T01.v1.1	NA
LOC_Os07g40800.1.MSUv7.0	Zm00008a029279_T01.v1.1	Zm00008a009711_T01.v1.1
LOC_Os05g51670.1.MSUv7.0	NA	Zm00008a030930_T01.v1.1
LOC_Os03g17520.1.MSUv7.0	Zm00008a001150_T01.v1.1	Zm00008a035561_T01.v1.1
LOC_Os09g28460.1.MSUv7.0	Zm00008a028267_T01.v1.1	NA
LOC_Os02g39070.1.MSUv7.0	Zm00008a022256_T01.v1.1	Zm00008a016641_T01.v1.1
LOC_Os04g33390.1.MSUv7.0	Zm00008a007486_T01.v1.1	Zm00008a037840_T01.v1.1
LOC_Os06g36920.1.MSUv7.0	Zm00008a034278_T01.v1.1	NA
LOC_Os05g35520.1.MSUv7.0	NA	Zm00008a031252_T01.v1.1
LOC_Os12g03040.1.MSUv7.0	Zm00008a036356_T01.v1.1	NA
LOC_Os02g05840.1.MSUv7.0	Zm00008a020953_T01.v1.1	NA
LOC_Os02g44610.1.MSUv7.0	NA	Zm00008a016913_T01.v1.1
LOC_Os08g09240.1.MSUv7.0	Zm00008a037053_T01.v1.1	Zm00008a015466_T01.v1.1
LOC_Os06g05740.1.MSUv7.0	NA	Zm00008a024269_T01.v1.1
LOC_Os01g57890.1.MSUv7.0	Zm00008a013630_T01.v1.1	NA
LOC_Os06g04000.1.MSUv7.0	NA	Zm00008a024169_T01.v1.1
LOC_Os03g44780.1.MSUv7.0	Zm00008a004811_T01.v1.1	NA
LOC_Os05g44210.1.MSUv7.0	Zm00008a026210_T01.v1.1	Zm00008a031649_T01.v1.1
LOC_Os06g11180.1.MSUv7.0	Zm00008a033391_T01.v1.1	NA
LOC_Os08g06540.1.MSUv7.0	NA	Zm00008a015525_T01.v1.1
LOC_Os06g51330.1.MSUv7.0	NA	Zm00008a024385_T01.v1.1
LOC_Os11g40210.1.MSUv7.0	Zm00008a015030_T01.v1.1	NA
LOC_Os07g47350.2.MSUv7.0	Zm00008a029591_T01.v1.1	NA
LOC_Os03g19410.1.MSUv7.0	Zm00008a001287_T01.v1.1	NA
LOC_Os03g11530.1.MSUv7.0	NA	Zm00008a035842_T01.v1.1
LOC_Os06g44910.1.MSUv7.0	Zm00008a034865_T01.v1.1	NA
LOC_Os06g06420.1.MSUv7.0	Zm00008a033675_T01.v1.1	NA
LOC_Os10g39230.1.MSUv7.0	Zm00008a001948_T01.v1.1	NA
LOC_Os08g41400.1.MSUv7.0	Zm00008a003326_T01.v1.1	NA
LOC_Os05g51610.1.MSUv7.0	NA	Zm00008a030925_T01.v1.1
LOC_Os08g31110.1.MSUv7.0	NA	Zm00008a016119_T01.v1.1
LOC_Os04g33050.1.MSUv7.0	Zm00008a007514_T01.v1.1	NA
LOC_Os05g41880.1.MSUv7.0	NA	Zm00008a031596_T01.v1.1
LOC_Os03g05030.1.MSUv7.0	Zm00008a000332_T01.v1.1	NA
LOC_Os05g45420.1.MSUv7.0	Zm00008a026221_T01.v1.1	Zm00008a031689_T01.v1.1
LOC_Os01g23880.1.MSUv7.0	Zm00008a011822_T01.v1.1	NA
LOC_Os01g74152.1.MSUv7.0	NA	Zm00008a032431_T01.v1.1
LOC_Os02g45670.1.MSUv7.0	Zm00008a022637_T01.v1.1	Zm00008a016952_T01.v1.1
LOC_Os02g50960.1.MSUv7.0	Zm00008a022965_T01.v1.1	Zm00008a017618_T01.v1.1
LOC_Os10g27470.1.MSUv7.0	NA	Zm00008a020137_T01.v1.1
LOC_Os01g03549.1.MSUv7.0	Zm00008a011241_T01.v1.1	NA
LOC_Os03g30830.1.MSUv7.0	Zm00008a001767_T01.v1.1	Zm00008a035186_T01.v1.1
LOC_Os05g25850.2.MSUv7.0	Zm00008a025549_T01.v1.1	NA
LOC_Os05g07632.1.MSUv7.0	Zm00008a025261_T01.v1.1	NA
LOC_Os04g48416.1.MSUv7.0	NA	Zm00008a038411_T01.v1.1
LOC_Os03g62780.1.MSUv7.0	Zm00008a005787_T01.v1.1	NA
LOC_Os08g05520.1.MSUv7.0	Zm00008a037329_T01.v1.1	NA
LOC_Os02g45770.1.MSUv7.0	Zm00008a022643_T01.v1.1	Zm00008a016959_T01.v1.1
LOC_Os11g07830.1.MSUv7.0	Zm00008a018164_T01.v1.1	Zm00008a008162_T01.v1.1
LOC_Os06g13030.1.MSUv7.0	NA	Zm00008a025063_T01.v1.1
LOC_Os06g02230.1.MSUv7.0	NA	Zm00008a024098_T01.v1.1
LOC_Os03g15460.1.MSUv7.0	Zm00008a001004_T01.v1.1	NA
LOC_Os04g46079.1.MSUv7.0	NA	Zm00008a038347_T01.v1.1
LOC_Os09g26170.1.MSUv7.0	Zm00008a028135_T01.v1.1	Zm00008a008928_T01.v1.1
LOC_Os01g42400.1.MSUv7.0	Zm00008a014605_T01.v1.1	NA
LOC_Os01g50840.1.MSUv7.0	Zm00008a014038_T01.v1.1	NA
LOC_Os01g60810.1.MSUv7.0	Zm00008a013460_T01.v1.1	Zm00008a033004_T01.v1.1
LOC_Os04g37619.1.MSUv7.0	Zm00008a007241_T01.v1.1	Zm00008a037991_T01.v1.1
LOC_Os08g34480.1.MSUv7.0	Zm00008a003712_T01.v1.1	Zm00008a015951_T01.v1.1
LOC_Os06g33450.2.MSUv7.0	Zm00008a034370_T01.v1.1	NA
LOC_Os11g04954.1.MSUv7.0	NA	Zm00008a008329_T01.v1.1
LOC_Os01g42050.1.MSUv7.0	Zm00008a014583_T01.v1.1	NA
LOC_Os12g44300.1.MSUv7.0	NA	Zm00008a012027_T01.v1.1
LOC_Os03g55490.1.MSUv7.0	Zm00008a005283_T01.v1.1	NA
LOC_Os10g37670.1.MSUv7.0	Zm00008a001874_T01.v1.1	NA
LOC_Os12g05640.1.MSUv7.0	Zm00008a036444_T01.v1.1	Zm00008a014809_T01.v1.1
LOC_Os07g34040.1.MSUv7.0	NA	Zm00008a009499_T01.v1.1
LOC_Os07g37850.1.MSUv7.0	Zm00008a029112_T01.v1.1	Zm00008a009577_T01.v1.1
LOC_Os01g42970.1.MSUv7.0	Zm00008a014641_T01.v1.1	Zm00008a032096_T01.v1.1
LOC_Os06g05730.1.MSUv7.0	NA	Zm00008a024270_T01.v1.1
LOC_Os03g57170.1.MSUv7.0	Zm00008a005406_T01.v1.1	NA
LOC_Os06g43860.1.MSUv7.0	Zm00008a034632_T01.v1.1	NA
LOC_Os01g73300.1.MSUv7.0	NA	Zm00008a032453_T01.v1.1
LOC_Os10g30719.1.MSUv7.0	NA	Zm00008a020090_T01.v1.1
LOC_Os03g61280.1.MSUv7.0	Zm00008a005699_T01.v1.1	NA
LOC_Os02g09460.1.MSUv7.0	Zm00008a021188_T01.v1.1	NA
LOC_Os07g47470.1.MSUv7.0	NA	Zm00008a009920_T01.v1.1
LOC_Os10g30790.1.MSUv7.0	Zm00008a004285_T01.v1.1	Zm00008a020089_T01.v1.1
LOC_Os10g37760.2.MSUv7.0	Zm00008a001879_T01.v1.1	NA
LOC_Os11g14230.1.MSUv7.0	Zm00008a015169_T01.v1.1	NA
LOC_Os04g21650.1.MSUv7.0	Zm00008a007788_T01.v1.1	NA
LOC_Os06g47250.1.MSUv7.0	Zm00008a020381_T01.v1.1	NA
LOC_Os02g13580.1.MSUv7.0	Zm00008a021642_T01.v1.1	NA
LOC_Os07g37150.1.MSUv7.0	Zm00008a029075_T01.v1.1	Zm00008a009548_T01.v1.1
LOC_Os07g43810.1.MSUv7.0	Zm00008a029438_T01.v1.1	Zm00008a009838_T01.v1.1
LOC_Os07g30840.1.MSUv7.0	Zm00008a028874_T01.v1.1	Zm00008a009416_T01.v1.1
LOC_Os05g03780.1.MSUv7.0	Zm00008a023764_T01.v1.1	Zm00008a031793_T01.v1.1
LOC_Os01g60860.1.MSUv7.0	Zm00008a013457_T01.v1.1	Zm00008a033001_T01.v1.1
LOC_Os02g09150.1.MSUv7.0	Zm00008a021157_T01.v1.1	NA
LOC_Os09g33710.1.MSUv7.0	Zm00008a028550_T01.v1.1	NA
LOC_Os07g44960.2.MSUv7.0	Zm00008a029509_T01.v1.1	NA
LOC_Os02g55130.1.MSUv7.0	Zm00008a023244_T01.v1.1	NA
LOC_Os04g33520.1.MSUv7.0	Zm00008a007472_T01.v1.1	NA
LOC_Os02g04810.1.MSUv7.0	Zm00008a020919_T01.v1.1	NA
LOC_Os01g47780.1.MSUv7.0	Zm00008a014202_T01.v1.1	NA
LOC_Os02g38980.1.MSUv7.0	Zm00008a022248_T01.v1.1	NA
LOC_Os07g34720.1.MSUv7.0	Zm00008a029001_T01.v1.1	NA
LOC_Os01g47430.2.MSUv7.0	Zm00008a014224_T01.v1.1	Zm00008a032212_T01.v1.1
LOC_Os01g03680.1.MSUv7.0	Zm00008a011237_T01.v1.1	NA
LOC_Os09g31260.1.MSUv7.0	Zm00008a028423_T01.v1.1	NA
LOC_Os06g42810.1.MSUv7.0	Zm00008a034690_T01.v1.1	NA
LOC_Os01g42490.1.MSUv7.0	Zm00008a014613_T01.v1.1	NA
LOC_Os12g07150.1.MSUv7.0	Zm00008a036536_T01.v1.1	NA
LOC_Os03g53640.1.MSUv7.0	NA	Zm00008a019411_T01.v1.1
LOC_Os01g42070.1.MSUv7.0	Zm00008a014587_T01.v1.1	NA
LOC_Os08g40840.1.MSUv7.0	Zm00008a003285_T01.v1.1	NA
LOC_Os07g40300.1.MSUv7.0	Zm00008a029256_T01.v1.1	Zm00008a009692_T01.v1.1
LOC_Os06g17840.1.MSUv7.0	Zm00008a034082_T01.v1.1	Zm00008a025161_T01.v1.1
LOC_Os01g10180.1.MSUv7.0	Zm00008a010764_T01.v1.1	Zm00008a030262_T01.v1.1
LOC_Os01g60060.1.MSUv7.0	Zm00008a013513_T01.v1.1	NA
LOC_Os01g49490.1.MSUv7.0	Zm00008a014105_T01.v1.1	Zm00008a032295_T01.v1.1
LOC_Os03g46440.3.MSUv7.0	Zm00008a005882_T01.v1.1	Zm00008a019673_T01.v1.1
LOC_Os03g27950.1.MSUv7.0	NA	Zm00008a035141_T01.v1.1
LOC_Os02g56565.1.MSUv7.0	Zm00008a023304_T01.v1.1	NA
LOC_Os11g32100.1.MSUv7.0	Zm00008a015386_T01.v1.1	Zm00008a010125_T01.v1.1
LOC_Os12g31810.1.MSUv7.0	Zm00008a036678_T01.v1.1	NA
LOC_Os01g61980.1.MSUv7.0	Zm00008a013389_T01.v1.1	Zm00008a032949_T01.v1.1
LOC_Os03g39000.1.MSUv7.0	Zm00008a004501_T01.v1.1	NA
LOC_Os07g08820.1.MSUv7.0	Zm00008a026966_T01.v1.1	NA
LOC_Os03g20520.1.MSUv7.0	Zm00008a001362_T01.v1.1	NA
LOC_Os06g12280.1.MSUv7.0	Zm00008a033335_T01.v1.1	NA
LOC_Os05g03040.1.MSUv7.0	Zm00008a023808_T01.v1.1	Zm00008a031824_T01.v1.1
LOC_Os12g07670.1.MSUv7.0	Zm00008a036559_T01.v1.1	Zm00008a012544_T01.v1.1
LOC_Os07g38580.1.MSUv7.0	Zm00008a029160_T01.v1.1	Zm00008a009604_T01.v1.1
LOC_Os03g17980.1.MSUv7.0	Zm00008a001176_T01.v1.1	NA
LOC_Os03g62090.1.MSUv7.0	Zm00008a005741_T01.v1.1	NA
LOC_Os02g39100.1.MSUv7.0	NA	Zm00008a016642_T01.v1.1
LOC_Os01g45550.1.MSUv7.0	Zm00008a014313_T01.v1.1	NA
LOC_Os02g02460.1.MSUv7.0	NA	Zm00008a018902_T01.v1.1
LOC_Os04g40080.1.MSUv7.0	NA	Zm00008a038107_T01.v1.1
LOC_Os07g32761.1.MSUv7.0	Zm00008a028946_T01.v1.1	Zm00008a009471_T01.v1.1
LOC_Os02g02480.1.MSUv7.0	Zm00008a020752_T01.v1.1	Zm00008a018899_T01.v1.1
LOC_Os03g04410.1.MSUv7.0	Zm00008a000277_T01.v1.1	Zm00008a036066_T01.v1.1
LOC_Os01g68070.1.MSUv7.0	NA	Zm00008a032688_T01.v1.1
LOC_Os03g15880.1.MSUv7.0	Zm00008a001031_T01.v1.1	Zm00008a035628_T01.v1.1
